n,p,Magnitude,Leverage_Ratio,Trial,Method,Param_Error
200,10,8.0,0.2,18,OLS,0.8672810247221472
200,10,8.0,0.2,18,Huber,0.22757317240497676
200,10,8.0,0.2,18,Cauchy,2.001452417432875
200,10,8.0,0.2,18,Barron,4.489516368434038
200,10,8.0,0.2,19,Lf_dual,0.24793306545152377
200,10,8.0,0.2,19,OLS,1.123361293937854
200,10,8.0,0.2,19,Huber,0.20149392245095868
200,10,8.0,0.2,19,Cauchy,2.720897534207377
200,10,8.0,0.2,19,Barron,5.184018350204397
200,10,12.0,0.1,0,Lf_dual,0.12071317146280926
200,10,12.0,0.1,0,OLS,1.6674628604474546
200,10,12.0,0.1,0,Huber,0.0800494148084777
200,10,12.0,0.1,0,Cauchy,1.8242318472960743
200,10,12.0,0.1,0,Barron,6.270555175002562
200,10,12.0,0.1,1,Lf_dual,0.06761305953935827
200,10,12.0,0.1,1,OLS,1.6479155027753942
200,10,12.0,0.1,1,Huber,0.06524210015070625
200,10,12.0,0.1,1,Cauchy,2.084556217543508
200,10,12.0,0.1,1,Barron,6.982086765329094
200,10,12.0,0.1,2,Lf_dual,0.05787595941182477
200,10,12.0,0.1,2,OLS,2.043546989155874
200,10,12.0,0.1,2,Huber,0.045613188594578635
200,10,12.0,0.1,2,Cauchy,0.895588407670275
200,10,12.0,0.1,2,Barron,4.156298132029661
200,10,12.0,0.1,3,Lf_dual,0.22409443380490016
200,10,12.0,0.1,3,OLS,2.292477314990992
200,10,12.0,0.1,3,Huber,0.0379629197234057
200,10,12.0,0.1,3,Cauchy,0.6739520799300529
200,10,12.0,0.1,3,Barron,2.3045772714737556
200,10,12.0,0.1,4,Lf_dual,0.05017128278773988
200,10,12.0,0.1,4,OLS,1.9263341948809793
200,10,12.0,0.1,4,Huber,0.04702947947861514
200,10,12.0,0.1,4,Cauchy,0.49809777160159124
200,10,12.0,0.1,4,Barron,2.8131154209979488
200,10,12.0,0.1,5,Lf_dual,0.03650355173720605
200,10,12.0,0.1,5,OLS,0.6130157405690787
200,10,12.0,0.1,5,Huber,0.3767046053205154
200,10,12.0,0.1,5,Cauchy,1.981266071892065
200,10,12.0,0.1,5,Barron,2.420009798517491
200,10,12.0,0.1,6,Lf_dual,0.02702347841708695
200,10,12.0,0.1,6,OLS,1.915808540910978
200,10,12.0,0.1,6,Huber,0.045118336017621954
200,10,12.0,0.1,6,Cauchy,0.456144832216902
200,10,12.0,0.1,6,Barron,3.716380004463771
200,10,12.0,0.1,7,Lf_dual,0.046646006602174696
200,10,12.0,0.1,7,OLS,2.0145871437536864
200,10,12.0,0.1,7,Huber,0.07505504411548572
200,10,12.0,0.1,7,Cauchy,1.5175572163044575
200,10,12.0,0.1,7,Barron,6.047522004439165
200,10,12.0,0.1,8,Lf_dual,0.0625279676239212
200,10,12.0,0.1,8,OLS,1.5708144642054533
200,10,12.0,0.1,8,Huber,0.07544428401801663
200,10,12.0,0.1,8,Cauchy,0.343481111221288
200,10,12.0,0.1,8,Barron,2.760889049338392
200,10,12.0,0.1,9,Lf_dual,0.04418831591708137
200,10,12.0,0.1,9,OLS,1.619017783629535
200,10,12.0,0.1,9,Huber,0.08506945682690979
200,10,12.0,0.1,9,Cauchy,0.6783005683160952
200,10,12.0,0.1,9,Barron,4.478198061340944
200,10,12.0,0.1,10,Lf_dual,0.0378372677566618
200,10,12.0,0.1,10,OLS,1.4360621075663202
200,10,12.0,0.1,10,Huber,0.09340757468148192
200,10,12.0,0.1,10,Cauchy,2.388744888852399
200,10,12.0,0.1,10,Barron,5.122891547063811
200,10,12.0,0.1,11,Lf_dual,0.03729203378083617
200,10,12.0,0.1,11,OLS,1.1437020272794258
200,10,12.0,0.1,11,Huber,0.1404304555704731
200,10,12.0,0.1,11,Cauchy,2.2805742190775486
200,10,12.0,0.1,11,Barron,6.662830702371174
200,10,12.0,0.1,12,Lf_dual,0.035176899747741595
200,10,12.0,0.1,12,OLS,1.7022498245058306
200,10,12.0,0.1,12,Huber,0.09361127037542893
200,10,12.0,0.1,12,Cauchy,0.7970237936321145
200,10,12.0,0.1,12,Barron,4.485780363483256
200,10,12.0,0.1,13,Lf_dual,0.04455715969909843
200,10,12.0,0.1,13,OLS,0.8061005038335942
200,10,12.0,0.1,13,Huber,0.07347907630662062
200,10,12.0,0.1,13,Cauchy,0.6254885933457146
200,10,12.0,0.1,13,Barron,3.333062273781909
200,10,12.0,0.1,14,Lf_dual,0.05698808777608649
200,10,12.0,0.1,14,OLS,1.08863707383988
200,10,12.0,0.1,14,Huber,0.09955629466744234
200,10,12.0,0.1,14,Cauchy,0.8221243810460975
200,10,12.0,0.1,14,Barron,2.558010868180337
200,10,12.0,0.1,15,Lf_dual,0.04083117020761003
200,10,12.0,0.1,15,OLS,1.990171844214707
200,10,12.0,0.1,15,Huber,0.020386218270128393
200,10,12.0,0.1,15,Cauchy,0.486612543398006
200,10,12.0,0.1,15,Barron,2.9455131806789003
200,10,12.0,0.1,16,Lf_dual,0.03667431027158245
200,10,12.0,0.1,16,OLS,1.5970406337692464
200,10,12.0,0.1,16,Huber,0.07758437190522142
200,10,12.0,0.1,16,Cauchy,1.3147999163339137
200,10,12.0,0.1,16,Barron,2.9717765638326954
200,10,12.0,0.1,17,Lf_dual,0.8938243354610956
200,10,12.0,0.1,17,OLS,1.3018494503978197
200,10,12.0,0.1,17,Huber,0.07042527577008097
200,10,12.0,0.1,17,Cauchy,1.3048439449177582
200,10,12.0,0.1,17,Barron,3.9949884224911236
200,10,12.0,0.1,18,Lf_dual,0.04371066803219333
200,10,12.0,0.1,18,OLS,2.1457461916907326
200,10,12.0,0.1,18,Huber,0.05353223536503863
200,10,12.0,0.1,18,Cauchy,0.8903333540927512
200,10,12.0,0.1,18,Barron,3.947887931789915
200,10,12.0,0.1,19,Lf_dual,0.03333990651963253
200,10,12.0,0.1,19,OLS,0.7840085218461937
200,10,12.0,0.1,19,Huber,0.541093299653253
200,10,12.0,0.1,19,Cauchy,1.2652534390248646
200,10,12.0,0.1,19,Barron,4.489682171206876
200,10,12.0,0.2,0,Lf_dual,0.26019151987028466
200,10,12.0,0.2,0,OLS,1.6152567933448043
200,10,12.0,0.2,0,Huber,0.04954963769166723
200,10,12.0,0.2,0,Cauchy,0.7715597363101689
200,10,12.0,0.2,0,Barron,4.919421774927488
200,10,12.0,0.2,1,Lf_dual,0.5738311585967989
200,10,12.0,0.2,1,OLS,1.6372989671843818
200,10,12.0,0.2,1,Huber,0.07059121806665004
200,10,12.0,0.2,1,Cauchy,1.105036334322677
200,10,12.0,0.2,1,Barron,4.102249083493493
200,10,12.0,0.2,2,Lf_dual,0.5373404746767746
200,10,12.0,0.2,2,OLS,0.8462599956608504
200,10,12.0,0.2,2,Huber,0.06502776647195094
200,10,12.0,0.2,2,Cauchy,1.0776787643683823
200,10,12.0,0.2,2,Barron,2.7056219074002628
200,10,12.0,0.2,3,Lf_dual,0.5944036960845122
200,10,12.0,0.2,3,OLS,1.012195569385987
200,10,12.0,0.2,3,Huber,0.09601209850796572
200,10,12.0,0.2,3,Cauchy,0.5788062642948376
200,10,12.0,0.2,3,Barron,2.1192978961335447
200,10,12.0,0.2,4,Lf_dual,0.5961530168545144
200,10,12.0,0.2,4,OLS,0.7864307834486761
200,10,12.0,0.2,4,Huber,0.08481429026841378
200,10,12.0,0.2,4,Cauchy,0.678170192563429
200,10,12.0,0.2,4,Barron,3.7239898234653444
200,10,12.0,0.2,5,Lf_dual,0.6423431813340369
200,10,12.0,0.2,5,OLS,1.3885909963150145
200,10,12.0,0.2,5,Huber,0.06529681763497246
200,10,12.0,0.2,5,Cauchy,0.7527124709055436
200,10,12.0,0.2,5,Barron,4.0571936684086465
200,10,12.0,0.2,6,Lf_dual,1.1926381360410863
200,10,12.0,0.2,6,OLS,1.304310281263341
200,10,12.0,0.2,6,Huber,0.036832383737161876
200,10,12.0,0.2,6,Cauchy,0.5398557738825684
200,10,12.0,0.2,6,Barron,4.762252322038299
200,10,12.0,0.2,7,Lf_dual,0.38285206801244615
200,10,12.0,0.2,7,OLS,1.3693690762536337
200,10,12.0,0.2,7,Huber,0.17215142410173848
200,10,12.0,0.2,7,Cauchy,2.5203954926148557
200,10,12.0,0.2,7,Barron,8.011705804312056
200,10,12.0,0.2,8,Lf_dual,0.16531241290138904
200,10,12.0,0.2,8,OLS,1.0225506355791243
200,10,12.0,0.2,8,Huber,0.09141600381933754
200,10,12.0,0.2,8,Cauchy,0.38432242926085414
200,10,12.0,0.2,8,Barron,3.006090208024437
200,10,12.0,0.2,9,Lf_dual,0.5591203497022712
200,10,12.0,0.2,9,OLS,1.2970906078765847
200,10,12.0,0.2,9,Huber,0.07257381948982981
200,10,12.0,0.2,9,Cauchy,1.5482618619005455
200,10,12.0,0.2,9,Barron,3.571135265546908
200,10,12.0,0.2,10,Lf_dual,0.06583190821222996
200,10,12.0,0.2,10,OLS,0.6054110262883587
200,10,12.0,0.2,10,Huber,0.06989899074759677
200,10,12.0,0.2,10,Cauchy,2.4105695875608943
200,10,12.0,0.2,10,Barron,8.06435577337962
200,10,12.0,0.2,11,Lf_dual,0.5025829288199819
200,10,12.0,0.2,11,OLS,1.2947248132172844
200,10,12.0,0.2,11,Huber,0.11664970965317846
200,10,12.0,0.2,11,Cauchy,1.3068226891531391
200,10,12.0,0.2,11,Barron,5.345203314687256
200,10,12.0,0.2,12,Lf_dual,0.40518108565591665
200,10,12.0,0.2,12,OLS,1.3724043076219556
200,10,12.0,0.2,12,Huber,0.07673521413813883
200,10,12.0,0.2,12,Cauchy,1.7282920224106773
200,10,12.0,0.2,12,Barron,4.527966799350015
200,10,12.0,0.2,13,Lf_dual,0.30603805262711564
200,10,12.0,0.2,13,OLS,1.1148037403888513
200,10,12.0,0.2,13,Huber,0.3025534422827843
200,10,12.0,0.2,13,Cauchy,0.5401328121475452
200,10,12.0,0.2,13,Barron,1.91418431744074
200,10,12.0,0.2,14,Lf_dual,0.08251160288537629
200,10,12.0,0.2,14,OLS,0.6944000834340246
200,10,12.0,0.2,14,Huber,0.1244608592742403
200,10,12.0,0.2,14,Cauchy,0.2799956589961412
200,10,12.0,0.2,14,Barron,2.609114428131711
200,10,12.0,0.2,15,Lf_dual,0.45963384655208034
200,10,12.0,0.2,15,OLS,1.336761564635632
200,10,12.0,0.2,15,Huber,0.07847902407929792
200,10,12.0,0.2,15,Cauchy,0.6400288686174305
200,10,12.0,0.2,15,Barron,3.2508965370363097
200,10,12.0,0.2,16,Lf_dual,0.1296131327152624
200,10,12.0,0.2,16,OLS,0.5531567271595574
200,10,12.0,0.2,16,Huber,0.1449035355104102
200,10,12.0,0.2,16,Cauchy,0.5143010364072549
200,10,12.0,0.2,16,Barron,3.6886505832106433
200,10,12.0,0.2,17,Lf_dual,0.6254091888540797
200,10,12.0,0.2,17,OLS,1.5264227964542372
200,10,12.0,0.2,17,Huber,0.03774350739850566
200,10,12.0,0.2,17,Cauchy,0.3454218720711388
200,10,12.0,0.2,17,Barron,4.300085020623467
200,10,12.0,0.2,18,Lf_dual,0.29526170001099367
200,10,12.0,0.2,18,OLS,0.9104913981520082
200,10,12.0,0.2,18,Huber,0.2631890818120956
200,10,12.0,0.2,18,Cauchy,1.031185952139694
200,10,12.0,0.2,18,Barron,3.406844854890743
200,10,12.0,0.2,19,Lf_dual,0.28222673997330144
200,10,12.0,0.2,19,OLS,1.1825716514243452
200,10,12.0,0.2,19,Huber,0.17170733679028483
200,10,12.0,0.2,19,Cauchy,1.9372217385472676
200,10,12.0,0.2,19,Barron,5.219740667903778
200,20,4.0,0.1,0,Lf_dual,0.05718653822406215
200,20,4.0,0.1,0,OLS,1.1339246172894482
200,20,4.0,0.1,0,Huber,1.6231137677988725
200,20,4.0,0.1,0,Cauchy,3.2292845790655806
200,20,4.0,0.1,0,Barron,162.44848819727972
200,20,4.0,0.1,1,Lf_dual,0.06213334189002274
200,20,4.0,0.1,1,OLS,1.161440855057028
200,20,4.0,0.1,1,Huber,5.08062099280717
200,20,4.0,0.1,1,Cauchy,6.057899620051518
200,20,4.0,0.1,1,Barron,11272.92928201089
200,20,4.0,0.1,2,Lf_dual,0.06073191772400643
200,20,4.0,0.1,2,OLS,0.7969844732956974
200,20,4.0,0.1,2,Huber,4.349281367689793
200,20,4.0,0.1,2,Cauchy,11.613793353172223
200,20,4.0,0.1,2,Barron,238.69606452040992
200,20,4.0,0.1,3,Lf_dual,0.040702661872292094
200,20,4.0,0.1,3,OLS,1.4156460867350098
200,20,4.0,0.1,3,Huber,0.17578783943201298
200,20,4.0,0.1,3,Cauchy,0.835175696121058
200,20,4.0,0.1,3,Barron,4.680847178894969
200,20,4.0,0.1,4,Lf_dual,0.038203088242496276
200,20,4.0,0.1,4,OLS,0.8821325459588639
200,20,4.0,0.1,4,Huber,0.5134837288331656
200,20,4.0,0.1,4,Cauchy,4.10733224572703
200,20,4.0,0.1,4,Barron,4357.2125736976095
200,20,4.0,0.1,5,Lf_dual,0.06898646922153683
200,20,4.0,0.1,5,OLS,0.7566263869358497
200,20,4.0,0.1,5,Huber,4.701504999877012
200,20,4.0,0.1,5,Cauchy,13.765187256973922
200,20,4.0,0.1,5,Barron,4.4757353411935625
200,20,4.0,0.1,6,Lf_dual,0.06838610890469948
200,20,4.0,0.1,6,OLS,0.9531050503261457
200,20,4.0,0.1,6,Huber,0.4940203642486269
200,20,4.0,0.1,6,Cauchy,4.110287488765351
200,20,4.0,0.1,6,Barron,4.110142228642462
200,20,4.0,0.1,7,Lf_dual,0.060975441704712675
200,20,4.0,0.1,7,OLS,1.0351248446114107
200,20,4.0,0.1,7,Huber,4.8636120695525475
200,20,4.0,0.1,7,Cauchy,11.970225497933157
200,20,4.0,0.1,7,Barron,5.891536294712799
200,20,4.0,0.1,8,Lf_dual,0.05374365957622656
200,20,4.0,0.1,8,OLS,1.032750304321538
200,20,4.0,0.1,8,Huber,0.5941594335258754
200,20,4.0,0.1,8,Cauchy,4.172731461762587
200,20,4.0,0.1,8,Barron,11.038833083844379
200,20,4.0,0.1,9,Lf_dual,0.05848557226387149
200,20,4.0,0.1,9,OLS,0.924964257364121
200,20,4.0,0.1,9,Huber,0.39650883115206687
200,20,4.0,0.1,9,Cauchy,1.0770710203318283
200,20,4.0,0.1,9,Barron,3.9938757552440167
200,20,4.0,0.1,10,Lf_dual,0.04923186740516595
200,20,4.0,0.1,10,OLS,0.9240252082829084
200,20,4.0,0.1,10,Huber,0.20586854060950371
200,20,4.0,0.1,10,Cauchy,2.995732678960327
200,20,4.0,0.1,10,Barron,32.89829445637986
200,20,4.0,0.1,11,Lf_dual,0.046569348167473074
200,20,4.0,0.1,11,OLS,1.2302952368382964
200,20,4.0,0.1,11,Huber,5.866614764573734
200,20,4.0,0.1,11,Cauchy,5.387580142246912
200,20,4.0,0.1,11,Barron,48.43406149009293
200,20,4.0,0.1,12,Lf_dual,0.05097408113629844
200,20,4.0,0.1,12,OLS,1.210601217307762
200,20,4.0,0.1,12,Huber,0.2807611650281029
200,20,4.0,0.1,12,Cauchy,4.2677670748503385
200,20,4.0,0.1,12,Barron,13.377803004766104
200,20,4.0,0.1,13,Lf_dual,0.06295198386995572
200,20,4.0,0.1,13,OLS,1.2294194826858211
200,20,4.0,0.1,13,Huber,0.47684697776071533
200,20,4.0,0.1,13,Cauchy,3.54767955002036
200,20,4.0,0.1,13,Barron,28.475984249835737
200,20,4.0,0.1,14,Lf_dual,0.049336788421538005
200,20,4.0,0.1,14,OLS,1.4512493308119045
200,20,4.0,0.1,14,Huber,0.5457183099354198
200,20,4.0,0.1,14,Cauchy,4.84615001190364
200,20,4.0,0.1,14,Barron,7.192836069571749
200,20,4.0,0.1,15,Lf_dual,0.06457506028195152
200,20,4.0,0.1,15,OLS,0.8663067291890442
200,20,4.0,0.1,15,Huber,0.47762558353208706
200,20,4.0,0.1,15,Cauchy,3.3881067056625445
200,20,4.0,0.1,15,Barron,7.023767611371148
200,20,4.0,0.1,16,Lf_dual,0.04692323207456484
200,20,4.0,0.1,16,OLS,1.3730782400325898
200,20,4.0,0.1,16,Huber,0.2929307488127861
200,20,4.0,0.1,16,Cauchy,5.012945382037002
200,20,4.0,0.1,16,Barron,102.41351426516958
200,20,4.0,0.1,17,Lf_dual,0.05867040519573039
200,20,4.0,0.1,17,OLS,0.9565517363920325
200,20,4.0,0.1,17,Huber,0.14748836921874667
200,20,4.0,0.1,17,Cauchy,2.71343535875019
200,20,4.0,0.1,17,Barron,14.23027242686726
200,20,4.0,0.1,18,Lf_dual,0.056990778902415294
200,20,4.0,0.1,18,OLS,1.0333768735366498
200,20,4.0,0.1,18,Huber,0.25271141658749935
200,20,4.0,0.1,18,Cauchy,4.247122483314943
200,20,4.0,0.1,18,Barron,45.44289009911344
200,20,4.0,0.1,19,Lf_dual,0.053082661605523336
200,20,4.0,0.1,19,OLS,1.0847897744167052
200,20,4.0,0.1,19,Huber,0.21534598667250018
200,20,4.0,0.1,19,Cauchy,4.175767700324176
200,20,4.0,0.1,19,Barron,22.002965367967583
200,20,4.0,0.2,0,Lf_dual,0.05985222805994056
200,20,4.0,0.2,0,OLS,1.3908153894318558
200,20,4.0,0.2,0,Huber,0.9388513795182044
200,20,4.0,0.2,0,Cauchy,2.5140857348461836
200,20,4.0,0.2,0,Barron,5.3898027519852185
200,20,4.0,0.2,1,Lf_dual,0.08287965321148039
200,20,4.0,0.2,1,OLS,1.1748006250721696
200,20,4.0,0.2,1,Huber,1.065278140397988
200,20,4.0,0.2,1,Cauchy,4.728484603028946
200,20,4.0,0.2,1,Barron,8.592734836821903
200,20,4.0,0.2,2,Lf_dual,0.07955606029501171
200,20,4.0,0.2,2,OLS,1.1721610511145548
200,20,4.0,0.2,2,Huber,0.35667925560876385
200,20,4.0,0.2,2,Cauchy,5.051153831307493
200,20,4.0,0.2,2,Barron,505.44264783472136
200,20,4.0,0.2,3,Lf_dual,0.03564689893363863
200,20,4.0,0.2,3,OLS,1.2791564868064755
200,20,4.0,0.2,3,Huber,0.5980230562371618
200,20,4.0,0.2,3,Cauchy,1.136818719215196
200,20,4.0,0.2,3,Barron,0.8211885689647626
200,20,4.0,0.2,4,Lf_dual,0.08236511183186317
200,20,4.0,0.2,4,OLS,1.4974637427119255
200,20,4.0,0.2,4,Huber,0.10909858818402793
200,20,4.0,0.2,4,Cauchy,2.161957538447863
200,20,4.0,0.2,4,Barron,6.765382074555255
200,20,4.0,0.2,5,Lf_dual,0.06937709809496932
200,20,4.0,0.2,5,OLS,1.1179257782460246
200,20,4.0,0.2,5,Huber,0.12301325141695299
200,20,4.0,0.2,5,Cauchy,3.805985590194181
200,20,4.0,0.2,5,Barron,10.729404149825509
200,20,4.0,0.2,6,Lf_dual,0.08459167072097014
200,20,4.0,0.2,6,OLS,1.120185710266063
200,20,4.0,0.2,6,Huber,0.10209627460738328
200,20,4.0,0.2,6,Cauchy,2.994857181237639
200,20,4.0,0.2,6,Barron,7.850891588023811
200,20,4.0,0.2,7,Lf_dual,0.06034767915798947
200,20,4.0,0.2,7,OLS,1.245820578804511
200,20,4.0,0.2,7,Huber,0.5311601699206719
200,20,4.0,0.2,7,Cauchy,4.522030130316856
200,20,4.0,0.2,7,Barron,93.32175848063996
200,20,4.0,0.2,8,Lf_dual,0.05977183363032807
200,20,4.0,0.2,8,OLS,1.4669496773349437
200,20,4.0,0.2,8,Huber,0.4394825178549594
200,20,4.0,0.2,8,Cauchy,2.5788787000156783
200,20,4.0,0.2,8,Barron,9.406142505122665
200,20,4.0,0.2,9,Lf_dual,0.06155285557262805
200,20,4.0,0.2,9,OLS,1.4320068915883242
200,20,4.0,0.2,9,Huber,0.2039218166802245
200,20,4.0,0.2,9,Cauchy,3.3307407432599203
200,20,4.0,0.2,9,Barron,15.43580833499221
200,20,4.0,0.2,10,Lf_dual,0.05713563258457575
200,20,4.0,0.2,10,OLS,0.863710406813637
200,20,4.0,0.2,10,Huber,2.9890982028859803
200,20,4.0,0.2,10,Cauchy,4.073897677683149
200,20,4.0,0.2,10,Barron,986.1399348131579
200,20,4.0,0.2,11,Lf_dual,0.05702910093680917
200,20,4.0,0.2,11,OLS,0.9177864601010656
200,20,4.0,0.2,11,Huber,3.8471247546046117
200,20,4.0,0.2,11,Cauchy,5.364326008171256
200,20,4.0,0.2,11,Barron,440.40962812077527
200,20,4.0,0.2,12,Lf_dual,0.059060364917374805
200,20,4.0,0.2,12,OLS,0.9468004286470714
200,20,4.0,0.2,12,Huber,0.46193263167816795
200,20,4.0,0.2,12,Cauchy,3.658243928929003
200,20,4.0,0.2,12,Barron,8.505145893537861
200,20,4.0,0.2,13,Lf_dual,0.053099442210128495
200,20,4.0,0.2,13,OLS,1.0882125130228137
200,20,4.0,0.2,13,Huber,0.6518227216742842
200,20,4.0,0.2,13,Cauchy,4.989389767286034
200,20,4.0,0.2,13,Barron,36.87470655451589
200,20,4.0,0.2,14,Lf_dual,0.0637883016328533
200,20,4.0,0.2,14,OLS,1.1034825284758403
200,20,4.0,0.2,14,Huber,2.639618294166226
200,20,4.0,0.2,14,Cauchy,5.718827502935069
200,20,4.0,0.2,14,Barron,76.91687857810747
200,20,4.0,0.2,15,Lf_dual,0.07013907563161977
200,20,4.0,0.2,15,OLS,0.8911345951020583
200,20,4.0,0.2,15,Huber,2.6722837852400394
200,20,4.0,0.2,15,Cauchy,3.7737010356109333
200,20,4.0,0.2,15,Barron,3.171953791954891
200,20,4.0,0.2,16,Lf_dual,0.060500767560825
200,20,4.0,0.2,16,OLS,1.2986722982706023
200,20,4.0,0.2,16,Huber,0.5894672489846938
200,20,4.0,0.2,16,Cauchy,4.687451596956568
200,20,4.0,0.2,16,Barron,21.526486918369656
200,20,4.0,0.2,17,Lf_dual,0.04518923774863285
200,20,4.0,0.2,17,OLS,1.527695775700941
200,20,4.0,0.2,17,Huber,1.4596985163688867
200,20,4.0,0.2,17,Cauchy,1.609855335756769
200,20,4.0,0.2,17,Barron,1.6936002953680835
200,20,4.0,0.2,18,Lf_dual,0.06725340988289641
200,20,4.0,0.2,18,OLS,1.30245620168368
200,20,4.0,0.2,18,Huber,0.4662932355781099
200,20,4.0,0.2,18,Cauchy,3.137649524698346
200,20,4.0,0.2,18,Barron,9.251354108082891
200,20,4.0,0.2,19,Lf_dual,0.08129804543522495
200,20,4.0,0.2,19,OLS,1.2852930110127199
200,20,4.0,0.2,19,Huber,0.536524980786776
200,20,4.0,0.2,19,Cauchy,3.2971500141980226
200,20,4.0,0.2,19,Barron,16.80134926271819
200,20,8.0,0.1,0,Lf_dual,0.825104014107823
200,20,8.0,0.1,0,OLS,1.5889685860971208
200,20,8.0,0.1,0,Huber,0.13874304324832026
200,20,8.0,0.1,0,Cauchy,2.9560600716433156
200,20,8.0,0.1,0,Barron,6.24116920978097
200,20,8.0,0.1,1,Lf_dual,0.08952561354777157
200,20,8.0,0.1,1,OLS,2.0148213408070688
200,20,8.0,0.1,1,Huber,0.10531957461340473
200,20,8.0,0.1,1,Cauchy,4.456751859688715
200,20,8.0,0.1,1,Barron,8.375686119019818
200,20,8.0,0.1,2,Lf_dual,0.06125163433388017
200,20,8.0,0.1,2,OLS,1.2222332221088625
200,20,8.0,0.1,2,Huber,0.2709856775492427
200,20,8.0,0.1,2,Cauchy,4.9342598003511595
200,20,8.0,0.1,2,Barron,130.41632001858645
200,20,8.0,0.1,3,Lf_dual,0.05499765985166568
200,20,8.0,0.1,3,OLS,2.80330730980797
200,20,8.0,0.1,3,Huber,0.061730094799147844
200,20,8.0,0.1,3,Cauchy,0.6994118504697389
200,20,8.0,0.1,3,Barron,4.800689837512155
200,20,8.0,0.1,4,Lf_dual,0.06563956116939157
200,20,8.0,0.1,4,OLS,1.5742451546405174
200,20,8.0,0.1,4,Huber,0.21708834968796756
200,20,8.0,0.1,4,Cauchy,1.9224347615328452
200,20,8.0,0.1,4,Barron,7.7168581664063325
200,20,8.0,0.1,5,Lf_dual,0.1547396681748766
200,20,8.0,0.1,5,OLS,1.2592243410560644
200,20,8.0,0.1,5,Huber,0.22269832087859745
200,20,8.0,0.1,5,Cauchy,3.7158821619386
200,20,8.0,0.1,5,Barron,24.453755390536514
200,20,8.0,0.1,6,Lf_dual,0.0691822615151217
200,20,8.0,0.1,6,OLS,1.5268941605472808
200,20,8.0,0.1,6,Huber,0.18343970888242353
200,20,8.0,0.1,6,Cauchy,2.342909323854709
200,20,8.0,0.1,6,Barron,7.951886490010649
200,20,8.0,0.1,7,Lf_dual,0.080084066009137
200,20,8.0,0.1,7,OLS,1.7407295352955463
200,20,8.0,0.1,7,Huber,0.20175923716715236
200,20,8.0,0.1,7,Cauchy,5.234728796709289
200,20,8.0,0.1,7,Barron,445.4607450682213
200,20,8.0,0.1,8,Lf_dual,0.0535261161785562
200,20,8.0,0.1,8,OLS,1.9311015416109156
200,20,8.0,0.1,8,Huber,0.9963547802618561
200,20,8.0,0.1,8,Cauchy,1.7831559051645305
200,20,8.0,0.1,8,Barron,4.421305176213442
200,20,8.0,0.1,9,Lf_dual,0.34482175115039476
200,20,8.0,0.1,9,OLS,1.4969548766538938
200,20,8.0,0.1,9,Huber,0.14455526633865137
200,20,8.0,0.1,9,Cauchy,2.4656459144704916
200,20,8.0,0.1,9,Barron,7.7514297154086735
200,20,8.0,0.1,10,Lf_dual,0.18413184143858435
200,20,8.0,0.1,10,OLS,1.5058962962579776
200,20,8.0,0.1,10,Huber,0.14380523976778142
200,20,8.0,0.1,10,Cauchy,2.411725084280464
200,20,8.0,0.1,10,Barron,10.629843555077887
200,20,8.0,0.1,11,Lf_dual,0.1753790693245321
200,20,8.0,0.1,11,OLS,2.0726159690028787
200,20,8.0,0.1,11,Huber,0.5152216319929865
200,20,8.0,0.1,11,Cauchy,4.740893729980465
200,20,8.0,0.1,11,Barron,36.20683714187282
200,20,8.0,0.1,12,Lf_dual,0.07568329499884371
200,20,8.0,0.1,12,OLS,2.1518242652652697
200,20,8.0,0.1,12,Huber,0.12509532196227707
200,20,8.0,0.1,12,Cauchy,2.6277085620942415
200,20,8.0,0.1,12,Barron,5.856332950933055
200,20,8.0,0.1,13,Lf_dual,0.06426597617817686
200,20,8.0,0.1,13,OLS,2.12438385368777
200,20,8.0,0.1,13,Huber,0.13206968128717952
200,20,8.0,0.1,13,Cauchy,3.2517496908444197
200,20,8.0,0.1,13,Barron,11.953624827774167
200,20,8.0,0.1,14,Lf_dual,0.11125134948840006
200,20,8.0,0.1,14,OLS,2.635448077152789
200,20,8.0,0.1,14,Huber,0.15966380349358783
200,20,8.0,0.1,14,Cauchy,4.554264831459399
200,20,8.0,0.1,14,Barron,10.018918869514202
200,20,8.0,0.1,15,Lf_dual,0.3015313341073912
200,20,8.0,0.1,15,OLS,1.4397864013224977
200,20,8.0,0.1,15,Huber,0.3212627545657446
200,20,8.0,0.1,15,Cauchy,2.578211173206381
200,20,8.0,0.1,15,Barron,4.939859734618551
200,20,8.0,0.1,16,Lf_dual,0.11564793823861903
200,20,8.0,0.1,16,OLS,2.3448326249266693
200,20,8.0,0.1,16,Huber,0.10408319616132769
200,20,8.0,0.1,16,Cauchy,4.119802360173246
200,20,8.0,0.1,16,Barron,14.803827513644027
200,20,8.0,0.1,17,Lf_dual,0.07583380497811312
200,20,8.0,0.1,17,OLS,1.426019684598917
200,20,8.0,0.1,17,Huber,0.2013937792217659
200,20,8.0,0.1,17,Cauchy,1.6613713209764207
200,20,8.0,0.1,17,Barron,8.619188852852163
200,20,8.0,0.1,18,Lf_dual,0.2978825193299913
200,20,8.0,0.1,18,OLS,1.6935616780891272
200,20,8.0,0.1,18,Huber,0.16544738449901963
200,20,8.0,0.1,18,Cauchy,2.4311039785604005
200,20,8.0,0.1,18,Barron,14.550773393970964
