n,p,Magnitude,Leverage_Ratio,Trial,Method,Param_Error
200,10,12.0,0.1,5,Lf_dual,0.03650355173720605
200,10,12.0,0.1,5,OLS,0.6130157405690787
200,10,12.0,0.1,5,Huber,0.6130157405690787
200,10,12.0,0.1,5,Cauchy,0.6130157405690787
200,10,12.0,0.1,5,Barron,0.9166733362660341
200,10,12.0,0.1,6,Lf_dual,0.02702347841708695
200,10,12.0,0.1,6,OLS,1.915808540910978
200,10,12.0,0.1,6,Huber,1.915808540910978
200,10,12.0,0.1,6,Cauchy,1.915808540910978
200,10,12.0,0.1,6,Barron,0.873873324583381
200,10,12.0,0.1,7,Lf_dual,0.046646006602174696
200,10,12.0,0.1,7,OLS,2.0145871437536864
200,10,12.0,0.1,7,Huber,2.0145871437536864
200,10,12.0,0.1,7,Cauchy,2.0145871437536864
200,10,12.0,0.1,7,Barron,1.1261201940119365
200,10,12.0,0.1,8,Lf_dual,0.0625279676239212
200,10,12.0,0.1,8,OLS,1.5708144642054533
200,10,12.0,0.1,8,Huber,0.04810848273099765
200,10,12.0,0.1,8,Cauchy,1.5708144642054533
200,10,12.0,0.1,8,Barron,0.9267729389512406
200,10,12.0,0.1,9,Lf_dual,0.04418831591708137
200,10,12.0,0.1,9,OLS,1.619017783629535
200,10,12.0,0.1,9,Huber,1.619017783629535
200,10,12.0,0.1,9,Cauchy,1.619017783629535
200,10,12.0,0.1,9,Barron,1.351636303094422
200,10,12.0,0.1,10,Lf_dual,0.0378372677566618
200,10,12.0,0.1,10,OLS,1.4360621075663202
200,10,12.0,0.1,10,Huber,0.021270435022884074
200,10,12.0,0.1,10,Cauchy,1.4360621075663202
200,10,12.0,0.1,10,Barron,0.4989801593886445
200,10,12.0,0.1,11,Lf_dual,0.03729203378083617
200,10,12.0,0.1,11,OLS,1.1437020272794258
200,10,12.0,0.1,11,Huber,0.29561065301615175
200,10,12.0,0.1,11,Cauchy,1.1437020272794258
200,10,12.0,0.1,11,Barron,1.0188534927181458
200,10,12.0,0.1,12,Lf_dual,0.035176899747741595
200,10,12.0,0.1,12,OLS,1.7022498245058306
200,10,12.0,0.1,12,Huber,1.7022498245058306
200,10,12.0,0.1,12,Cauchy,1.7022498245058306
200,10,12.0,0.1,12,Barron,1.6768469817243294
200,10,12.0,0.1,13,Lf_dual,0.04455715969909843
200,10,12.0,0.1,13,OLS,0.8061005038335942
200,10,12.0,0.1,13,Huber,0.8061005038335942
200,10,12.0,0.1,13,Cauchy,0.8061005038335942
200,10,12.0,0.1,13,Barron,0.5050822344410493
200,10,12.0,0.1,14,Lf_dual,0.05698808777608649
200,10,12.0,0.1,14,OLS,1.08863707383988
200,10,12.0,0.1,14,Huber,0.050985928906506474
200,10,12.0,0.1,14,Cauchy,1.08863707383988
200,10,12.0,0.1,14,Barron,0.6917023264019385
200,10,12.0,0.1,15,Lf_dual,0.04083117020761003
200,10,12.0,0.1,15,OLS,1.990171844214707
200,10,12.0,0.1,15,Huber,0.07595155615295397
200,10,12.0,0.1,15,Cauchy,0.9869524262246531
200,10,12.0,0.1,15,Barron,1.231961645771109
200,10,12.0,0.1,16,Lf_dual,0.03667431027158245
200,10,12.0,0.1,16,OLS,1.5970406337692464
200,10,12.0,0.1,16,Huber,1.5970406337692464
200,10,12.0,0.1,16,Cauchy,1.5970406337692464
200,10,12.0,0.1,16,Barron,0.9305451020726169
200,10,12.0,0.1,17,Lf_dual,0.8938243354610956
200,10,12.0,0.1,17,OLS,1.3018494503978197
200,10,12.0,0.1,17,Huber,0.03525830815437379
200,10,12.0,0.1,17,Cauchy,1.3018494503978197
200,10,12.0,0.1,17,Barron,0.9336097583968147
200,10,12.0,0.1,18,Lf_dual,0.04371066803219333
200,10,12.0,0.1,18,OLS,2.1457461916907326
200,10,12.0,0.1,18,Huber,2.1457461916907326
200,10,12.0,0.1,18,Cauchy,2.1457461916907326
200,10,12.0,0.1,18,Barron,1.3864002939686446
200,10,12.0,0.1,19,Lf_dual,0.03333990651963253
200,10,12.0,0.1,19,OLS,0.7840085218461937
200,10,12.0,0.1,19,Huber,0.7840085218461937
200,10,12.0,0.1,19,Cauchy,0.7840085218461937
200,10,12.0,0.1,19,Barron,0.5984437837188723
200,10,12.0,0.2,0,Lf_dual,0.26019151987028466
200,10,12.0,0.2,0,OLS,1.6152567933448043
200,10,12.0,0.2,0,Huber,0.23507604646482624
200,10,12.0,0.2,0,Cauchy,1.6152567933448043
200,10,12.0,0.2,0,Barron,1.183347921002094
200,10,12.0,0.2,1,Lf_dual,0.5738311585967989
200,10,12.0,0.2,1,OLS,1.6372989671843818
200,10,12.0,0.2,1,Huber,1.6372989671843818
200,10,12.0,0.2,1,Cauchy,1.6372989671843818
200,10,12.0,0.2,1,Barron,1.0502839973346314
200,10,12.0,0.2,2,Lf_dual,0.5373404746767746
200,10,12.0,0.2,2,OLS,0.8462599956608504
200,10,12.0,0.2,2,Huber,0.8462599956608504
200,10,12.0,0.2,2,Cauchy,0.8462599956608504
200,10,12.0,0.2,2,Barron,1.1265902550723408
200,10,12.0,0.2,3,Lf_dual,0.5944036960845122
200,10,12.0,0.2,3,OLS,1.012195569385987
200,10,12.0,0.2,3,Huber,0.4907265674013044
200,10,12.0,0.2,3,Cauchy,1.012195569385987
200,10,12.0,0.2,3,Barron,0.7387725775834
200,10,12.0,0.2,4,Lf_dual,0.5961530168545144
200,10,12.0,0.2,4,OLS,0.7864307834486761
200,10,12.0,0.2,4,Huber,0.7864307834486761
200,10,12.0,0.2,4,Cauchy,0.7864307834486761
200,10,12.0,0.2,4,Barron,0.4926725960431322
200,10,12.0,0.2,5,Lf_dual,0.6423431813340369
200,10,12.0,0.2,5,OLS,1.3885909963150145
200,10,12.0,0.2,5,Huber,0.7265049023032427
200,10,12.0,0.2,5,Cauchy,1.3885909963150145
200,10,12.0,0.2,5,Barron,1.4875890443069704
200,10,12.0,0.2,6,Lf_dual,1.1926381360410863
200,10,12.0,0.2,6,OLS,1.304310281263341
200,10,12.0,0.2,6,Huber,1.304310281263341
200,10,12.0,0.2,6,Cauchy,1.304310281263341
200,10,12.0,0.2,6,Barron,1.650283359029823
200,10,12.0,0.2,7,Lf_dual,0.38285206801244615
200,10,12.0,0.2,7,OLS,1.3693690762536337
200,10,12.0,0.2,7,Huber,1.1573908058540407
200,10,12.0,0.2,7,Cauchy,1.3693690762536337
200,10,12.0,0.2,7,Barron,1.5837286008675875
200,10,12.0,0.2,8,Lf_dual,0.16531241290138904
200,10,12.0,0.2,8,OLS,1.0225506355791243
200,10,12.0,0.2,8,Huber,0.05195738207282032
200,10,12.0,0.2,8,Cauchy,1.0225506355791243
200,10,12.0,0.2,8,Barron,0.781091854980863
200,10,12.0,0.2,9,Lf_dual,0.5591203497022712
200,10,12.0,0.2,9,OLS,1.2970906078765847
200,10,12.0,0.2,9,Huber,1.2970906078765847
200,10,12.0,0.2,9,Cauchy,1.2970906078765847
200,10,12.0,0.2,9,Barron,0.99874402952626
200,10,12.0,0.2,10,Lf_dual,0.06583190821222996
200,10,12.0,0.2,10,OLS,0.6054110262883587
200,10,12.0,0.2,10,Huber,0.21510511309395872
200,10,12.0,0.2,10,Cauchy,0.6054110262883587
200,10,12.0,0.2,10,Barron,0.697257731060684
200,10,12.0,0.2,11,Lf_dual,0.5025829288199819
200,10,12.0,0.2,11,OLS,1.2947248132172844
200,10,12.0,0.2,11,Huber,0.02727982643773314
200,10,12.0,0.2,11,Cauchy,1.2947248132172844
200,10,12.0,0.2,11,Barron,0.9346978449161356
200,10,12.0,0.2,12,Lf_dual,0.40518108565591665
200,10,12.0,0.2,12,OLS,1.3724043076219556
200,10,12.0,0.2,12,Huber,1.3724043076219556
200,10,12.0,0.2,12,Cauchy,1.3724043076219556
200,10,12.0,0.2,12,Barron,1.0038129496942876
200,10,12.0,0.2,13,Lf_dual,0.30603805262711564
200,10,12.0,0.2,13,OLS,1.1148037403888513
200,10,12.0,0.2,13,Huber,0.3718483109315653
200,10,12.0,0.2,13,Cauchy,1.1148037403888513
200,10,12.0,0.2,13,Barron,0.5786127352359259
200,10,12.0,0.2,14,Lf_dual,0.08251160288537629
200,10,12.0,0.2,14,OLS,0.6944000834340246
200,10,12.0,0.2,14,Huber,0.03786008278109887
200,10,12.0,0.2,14,Cauchy,0.6944000834340246
200,10,12.0,0.2,14,Barron,0.6344195015362648
200,10,12.0,0.2,15,Lf_dual,0.45963384655208034
200,10,12.0,0.2,15,OLS,1.336761564635632
200,10,12.0,0.2,15,Huber,1.336761564635632
200,10,12.0,0.2,15,Cauchy,1.336761564635632
200,10,12.0,0.2,15,Barron,1.4028205077652918
200,10,12.0,0.2,16,Lf_dual,0.1296131327152624
200,10,12.0,0.2,16,OLS,0.5531567271595574
200,10,12.0,0.2,16,Huber,0.02956559503880746
200,10,12.0,0.2,16,Cauchy,0.5531567271595574
200,10,12.0,0.2,16,Barron,0.5302868817315302
200,10,12.0,0.2,17,Lf_dual,0.6254091888540797
200,10,12.0,0.2,17,OLS,1.5264227964542372
200,10,12.0,0.2,17,Huber,0.0791571187036645
200,10,12.0,0.2,17,Cauchy,1.5264227964542372
200,10,12.0,0.2,17,Barron,1.0217278152820026
200,10,12.0,0.2,18,Lf_dual,0.29526170001099367
200,10,12.0,0.2,18,OLS,0.9104913981520082
200,10,12.0,0.2,18,Huber,0.9104913981520082
200,10,12.0,0.2,18,Cauchy,0.9104913981520082
200,10,12.0,0.2,18,Barron,1.6151293085287988
200,10,12.0,0.2,19,Lf_dual,0.28222673997330144
200,10,12.0,0.2,19,OLS,1.1825716514243452
200,10,12.0,0.2,19,Huber,0.0434506527161557
200,10,12.0,0.2,19,Cauchy,1.1825716514243452
200,10,12.0,0.2,19,Barron,1.7599829166844856
200,20,4.0,0.1,0,Lf_dual,0.05718653822406215
200,20,4.0,0.1,0,OLS,1.1339246172894482
200,20,4.0,0.1,0,Huber,1.1339246172894482
200,20,4.0,0.1,0,Cauchy,1.1339246172894482
200,20,4.0,0.1,0,Barron,1.6180842973902891
200,20,4.0,0.1,1,Lf_dual,0.06213334189002274
200,20,4.0,0.1,1,OLS,1.161440855057028
200,20,4.0,0.1,1,Huber,1.161440855057028
200,20,4.0,0.1,1,Cauchy,1.161440855057028
200,20,4.0,0.1,1,Barron,1.1946648957545656
200,20,4.0,0.1,2,Lf_dual,0.06073191772400643
200,20,4.0,0.1,2,OLS,0.7969844732956974
200,20,4.0,0.1,2,Huber,0.7969844732956974
200,20,4.0,0.1,2,Cauchy,0.7969844732956974
200,20,4.0,0.1,2,Barron,0.8488080209218568
200,20,4.0,0.1,3,Lf_dual,0.040702661872292094
200,20,4.0,0.1,3,OLS,1.4156460867350098
200,20,4.0,0.1,3,Huber,1.4156460867350098
200,20,4.0,0.1,3,Cauchy,1.4156460867350098
200,20,4.0,0.1,3,Barron,0.8909609829556158
200,20,4.0,0.1,4,Lf_dual,0.038203088242496276
200,20,4.0,0.1,4,OLS,0.8821325459588639
200,20,4.0,0.1,4,Huber,0.4045512694708276
200,20,4.0,0.1,4,Cauchy,0.8821325459588639
200,20,4.0,0.1,4,Barron,1.274178269101199
200,20,4.0,0.1,5,Lf_dual,0.06898646922153683
200,20,4.0,0.1,5,OLS,0.7566263869358497
200,20,4.0,0.1,5,Huber,0.7566263869358497
200,20,4.0,0.1,5,Cauchy,0.7566263869358497
200,20,4.0,0.1,5,Barron,1.191704466995562
200,20,4.0,0.1,6,Lf_dual,0.06838610890469948
200,20,4.0,0.1,6,OLS,0.9531050503261457
200,20,4.0,0.1,6,Huber,0.4166508162256262
200,20,4.0,0.1,6,Cauchy,0.9531050503261457
200,20,4.0,0.1,6,Barron,1.113122444898608
200,20,4.0,0.1,7,Lf_dual,0.060975441704712675
200,20,4.0,0.1,7,OLS,1.0351248446114107
200,20,4.0,0.1,7,Huber,1.0351248446114107
200,20,4.0,0.1,7,Cauchy,1.0351248446114107
200,20,4.0,0.1,7,Barron,1.5794299795394695
200,20,4.0,0.1,8,Lf_dual,0.05374365957622656
200,20,4.0,0.1,8,OLS,1.032750304321538
200,20,4.0,0.1,8,Huber,1.032750304321538
200,20,4.0,0.1,8,Cauchy,1.032750304321538
200,20,4.0,0.1,8,Barron,0.9716900142947901
200,20,4.0,0.1,9,Lf_dual,0.05848557226387149
200,20,4.0,0.1,9,OLS,0.924964257364121
200,20,4.0,0.1,9,Huber,0.924964257364121
200,20,4.0,0.1,9,Cauchy,0.924964257364121
200,20,4.0,0.1,9,Barron,0.9159799785757994
200,20,4.0,0.1,10,Lf_dual,0.04923186740516595
200,20,4.0,0.1,10,OLS,0.9240252082829084
200,20,4.0,0.1,10,Huber,0.5155624279584579
200,20,4.0,0.1,10,Cauchy,0.9240252082829084
200,20,4.0,0.1,10,Barron,1.0863612394620847
200,20,4.0,0.1,11,Lf_dual,0.046569348167473074
200,20,4.0,0.1,11,OLS,1.2302952368382964
200,20,4.0,0.1,11,Huber,0.5636267035989027
200,20,4.0,0.1,11,Cauchy,1.2302952368382964
200,20,4.0,0.1,11,Barron,1.6342970108002237
200,20,4.0,0.1,12,Lf_dual,0.05097408113629844
200,20,4.0,0.1,12,OLS,1.210601217307762
200,20,4.0,0.1,12,Huber,0.5147681077414474
200,20,4.0,0.1,12,Cauchy,1.210601217307762
200,20,4.0,0.1,12,Barron,1.0095474562837359
200,20,4.0,0.1,13,Lf_dual,0.06295198386995572
200,20,4.0,0.1,13,OLS,1.2294194826858211
200,20,4.0,0.1,13,Huber,0.21449655558966504
200,20,4.0,0.1,13,Cauchy,1.2294194826858211
200,20,4.0,0.1,13,Barron,1.015376019994964
200,20,4.0,0.1,14,Lf_dual,0.049336788421538005
200,20,4.0,0.1,14,OLS,1.4512493308119045
200,20,4.0,0.1,14,Huber,1.4512493308119045
200,20,4.0,0.1,14,Cauchy,1.4512493308119045
200,20,4.0,0.1,14,Barron,1.358739944661145
200,20,4.0,0.1,15,Lf_dual,0.06457506028195152
200,20,4.0,0.1,15,OLS,0.8663067291890442
200,20,4.0,0.1,15,Huber,0.8663067291890442
200,20,4.0,0.1,15,Cauchy,0.8663067291890442
200,20,4.0,0.1,15,Barron,1.219667217474547
200,20,4.0,0.1,16,Lf_dual,0.04692323207456484
200,20,4.0,0.1,16,OLS,1.3730782400325898
200,20,4.0,0.1,16,Huber,1.3730782400325898
200,20,4.0,0.1,16,Cauchy,1.3730782400325898
200,20,4.0,0.1,16,Barron,2.0448973401677524
200,20,4.0,0.1,17,Lf_dual,0.05867040519573039
200,20,4.0,0.1,17,OLS,0.9565517363920325
200,20,4.0,0.1,17,Huber,0.9565517363920325
200,20,4.0,0.1,17,Cauchy,0.9565517363920325
200,20,4.0,0.1,17,Barron,1.0147789216600491
200,20,4.0,0.1,18,Lf_dual,0.056990778902415294
200,20,4.0,0.1,18,OLS,1.0333768735366498
200,20,4.0,0.1,18,Huber,0.6204618543798824
200,20,4.0,0.1,18,Cauchy,1.0333768735366498
200,20,4.0,0.1,18,Barron,1.076946006488153
200,20,4.0,0.1,19,Lf_dual,0.053082661605523336
200,20,4.0,0.1,19,OLS,1.0847897744167052
200,20,4.0,0.1,19,Huber,0.2974904163729643
200,20,4.0,0.1,19,Cauchy,1.0847897744167052
200,20,4.0,0.1,19,Barron,0.8108627119188705
200,20,4.0,0.2,0,Lf_dual,0.05985222805994056
200,20,4.0,0.2,0,OLS,1.3908153894318558
200,20,4.0,0.2,0,Huber,1.3908153894318558
200,20,4.0,0.2,0,Cauchy,1.3908153894318558
200,20,4.0,0.2,0,Barron,1.1593814805724705
200,20,4.0,0.2,1,Lf_dual,0.08287965321148039
200,20,4.0,0.2,1,OLS,1.1748006250721696
200,20,4.0,0.2,1,Huber,1.1748006250721696
200,20,4.0,0.2,1,Cauchy,1.1748006250721696
200,20,4.0,0.2,1,Barron,1.994803831011469
200,20,4.0,0.2,2,Lf_dual,0.07955606029501171
200,20,4.0,0.2,2,OLS,1.1721610511145548
200,20,4.0,0.2,2,Huber,0.509020716636638
200,20,4.0,0.2,2,Cauchy,1.1721610511145548
200,20,4.0,0.2,2,Barron,1.6786896670010822
200,20,4.0,0.2,3,Lf_dual,0.03564689893363863
200,20,4.0,0.2,3,OLS,1.2791564868064755
200,20,4.0,0.2,3,Huber,1.2791564868064755
200,20,4.0,0.2,3,Cauchy,1.2791564868064755
200,20,4.0,0.2,3,Barron,0.7286216757890546
200,20,4.0,0.2,4,Lf_dual,0.08236511183186317
200,20,4.0,0.2,4,OLS,1.4974637427119255
200,20,4.0,0.2,4,Huber,1.4974637427119255
200,20,4.0,0.2,4,Cauchy,1.4974637427119255
200,20,4.0,0.2,4,Barron,1.2350227231328612
200,20,4.0,0.2,5,Lf_dual,0.06937709809496932
200,20,4.0,0.2,5,OLS,1.1179257782460246
200,20,4.0,0.2,5,Huber,1.1179257782460246
200,20,4.0,0.2,5,Cauchy,1.1179257782460246
200,20,4.0,0.2,5,Barron,0.6086445745479073
200,20,4.0,0.2,6,Lf_dual,0.08459167072097014
200,20,4.0,0.2,6,OLS,1.120185710266063
200,20,4.0,0.2,6,Huber,0.3329701563040253
200,20,4.0,0.2,6,Cauchy,1.120185710266063
200,20,4.0,0.2,6,Barron,1.219089375433454
200,20,4.0,0.2,7,Lf_dual,0.06034767915798947
200,20,4.0,0.2,7,OLS,1.245820578804511
200,20,4.0,0.2,7,Huber,1.245820578804511
200,20,4.0,0.2,7,Cauchy,1.245820578804511
200,20,4.0,0.2,7,Barron,1.7972405399518538
200,20,4.0,0.2,8,Lf_dual,0.05977183363032807
200,20,4.0,0.2,8,OLS,1.4669496773349437
200,20,4.0,0.2,8,Huber,0.9943639003447247
200,20,4.0,0.2,8,Cauchy,1.4669496773349437
200,20,4.0,0.2,8,Barron,1.4134575202266548
200,20,4.0,0.2,9,Lf_dual,0.06155285557262805
200,20,4.0,0.2,9,OLS,1.4320068915883242
200,20,4.0,0.2,9,Huber,0.23505109682464395
200,20,4.0,0.2,9,Cauchy,1.4320068915883242
200,20,4.0,0.2,9,Barron,0.8419891995153334
200,20,4.0,0.2,10,Lf_dual,0.05713563258457575
200,20,4.0,0.2,10,OLS,0.863710406813637
200,20,4.0,0.2,10,Huber,0.863710406813637
200,20,4.0,0.2,10,Cauchy,0.863710406813637
200,20,4.0,0.2,10,Barron,0.8286064988788238
200,20,4.0,0.2,11,Lf_dual,0.05702910093680917
200,20,4.0,0.2,11,OLS,0.9177864601010656
200,20,4.0,0.2,11,Huber,0.2282107494881929
200,20,4.0,0.2,11,Cauchy,0.9177864601010656
200,20,4.0,0.2,11,Barron,0.9559091207294286
200,20,4.0,0.2,12,Lf_dual,0.059060364917374805
200,20,4.0,0.2,12,OLS,0.9468004286470714
200,20,4.0,0.2,12,Huber,0.31496555405396776
200,20,4.0,0.2,12,Cauchy,0.9468004286470714
200,20,4.0,0.2,12,Barron,1.0260068524486983
200,20,4.0,0.2,13,Lf_dual,0.053099442210128495
200,20,4.0,0.2,13,OLS,1.0882125130228137
200,20,4.0,0.2,13,Huber,1.0882125130228137
200,20,4.0,0.2,13,Cauchy,1.0882125130228137
200,20,4.0,0.2,13,Barron,1.2955808449772293
200,20,4.0,0.2,14,Lf_dual,0.0637883016328533
200,20,4.0,0.2,14,OLS,1.1034825284758403
200,20,4.0,0.2,14,Huber,1.1034825284758403
200,20,4.0,0.2,14,Cauchy,1.1034825284758403
200,20,4.0,0.2,14,Barron,1.4874155216337368
200,20,4.0,0.2,15,Lf_dual,0.07013907563161977
200,20,4.0,0.2,15,OLS,0.8911345951020583
200,20,4.0,0.2,15,Huber,0.8911345951020583
200,20,4.0,0.2,15,Cauchy,0.8911345951020583
200,20,4.0,0.2,15,Barron,1.2347593450565644
200,20,4.0,0.2,16,Lf_dual,0.060500767560825
200,20,4.0,0.2,16,OLS,1.2986722982706023
200,20,4.0,0.2,16,Huber,0.5004837319589026
200,20,4.0,0.2,16,Cauchy,1.2986722982706023
200,20,4.0,0.2,16,Barron,1.9924028802462654
200,20,4.0,0.2,17,Lf_dual,0.04518923774863285
200,20,4.0,0.2,17,OLS,1.527695775700941
200,20,4.0,0.2,17,Huber,1.2006017635612565
200,20,4.0,0.2,17,Cauchy,1.527695775700941
200,20,4.0,0.2,17,Barron,2.174888365370665
200,20,4.0,0.2,18,Lf_dual,0.06725340988289641
200,20,4.0,0.2,18,OLS,1.30245620168368
200,20,4.0,0.2,18,Huber,0.36141387100952554
200,20,4.0,0.2,18,Cauchy,1.30245620168368
200,20,4.0,0.2,18,Barron,1.2448814812715616
200,20,4.0,0.2,19,Lf_dual,0.08129804543522495
200,20,4.0,0.2,19,OLS,1.2852930110127199
200,20,4.0,0.2,19,Huber,0.6492773687734317
200,20,4.0,0.2,19,Cauchy,1.2852930110127199
200,20,4.0,0.2,19,Barron,1.7250722806189311
200,20,8.0,0.1,0,Lf_dual,0.825104014107823
200,20,8.0,0.1,0,OLS,1.5889685860971208
200,20,8.0,0.1,0,Huber,1.5889685860971208
200,20,8.0,0.1,0,Cauchy,1.5889685860971208
200,20,8.0,0.1,0,Barron,1.3554473249475718
200,20,8.0,0.1,1,Lf_dual,0.08952561354777157
200,20,8.0,0.1,1,OLS,2.0148213408070688
200,20,8.0,0.1,1,Huber,2.0148213408070688
200,20,8.0,0.1,1,Cauchy,2.0148213408070688
200,20,8.0,0.1,1,Barron,2.769705098682853
200,20,8.0,0.1,2,Lf_dual,0.06125163433388017
200,20,8.0,0.1,2,OLS,1.2222332221088625
200,20,8.0,0.1,2,Huber,0.05092789459900142
200,20,8.0,0.1,2,Cauchy,1.2222332221088625
200,20,8.0,0.1,2,Barron,1.581626196200126
200,20,8.0,0.1,3,Lf_dual,0.05499765985166568
200,20,8.0,0.1,3,OLS,2.80330730980797
200,20,8.0,0.1,3,Huber,0.3874030457569495
200,20,8.0,0.1,3,Cauchy,2.80330730980797
200,20,8.0,0.1,3,Barron,1.7805147432474826
200,20,8.0,0.1,4,Lf_dual,0.06563956116939157
200,20,8.0,0.1,4,OLS,1.5742451546405174
200,20,8.0,0.1,4,Huber,1.5742451546405174
200,20,8.0,0.1,4,Cauchy,1.5742451546405174
200,20,8.0,0.1,4,Barron,1.4753591413918563
200,20,8.0,0.1,5,Lf_dual,0.1547396681748766
200,20,8.0,0.1,5,OLS,1.2592243410560644
200,20,8.0,0.1,5,Huber,0.7983530773128279
200,20,8.0,0.1,5,Cauchy,1.2592243410560644
200,20,8.0,0.1,5,Barron,1.7822029826927452
200,20,8.0,0.1,6,Lf_dual,0.0691822615151217
200,20,8.0,0.1,6,OLS,1.5268941605472808
200,20,8.0,0.1,6,Huber,1.5268941605472808
200,20,8.0,0.1,6,Cauchy,1.5268941605472808
200,20,8.0,0.1,6,Barron,0.9453537175094724
200,20,8.0,0.1,7,Lf_dual,0.080084066009137
200,20,8.0,0.1,7,OLS,1.7407295352955463
200,20,8.0,0.1,7,Huber,1.7407295352955463
200,20,8.0,0.1,7,Cauchy,1.7407295352955463
200,20,8.0,0.1,7,Barron,1.9976470477941604
200,20,8.0,0.1,8,Lf_dual,0.0535261161785562
200,20,8.0,0.1,8,OLS,1.9311015416109156
200,20,8.0,0.1,8,Huber,1.9311015416109156
200,20,8.0,0.1,8,Cauchy,1.9311015416109156
200,20,8.0,0.1,8,Barron,1.9357741023629076
200,20,8.0,0.1,9,Lf_dual,0.34482175115039476
200,20,8.0,0.1,9,OLS,1.4969548766538938
200,20,8.0,0.1,9,Huber,0.8155687223502992
200,20,8.0,0.1,9,Cauchy,1.4969548766538938
200,20,8.0,0.1,9,Barron,0.7230115022468749
200,20,8.0,0.1,10,Lf_dual,0.18413184143858435
200,20,8.0,0.1,10,OLS,1.5058962962579776
200,20,8.0,0.1,10,Huber,0.503635421830972
200,20,8.0,0.1,10,Cauchy,1.5058962962579776
200,20,8.0,0.1,10,Barron,1.667367008418586
200,20,8.0,0.1,11,Lf_dual,0.1753790693245321
200,20,8.0,0.1,11,OLS,2.0726159690028787
200,20,8.0,0.1,11,Huber,2.0726159690028787
200,20,8.0,0.1,11,Cauchy,2.0726159690028787
200,20,8.0,0.1,11,Barron,1.6220493432220524
200,20,8.0,0.1,12,Lf_dual,0.07568329499884371
200,20,8.0,0.1,12,OLS,2.1518242652652697
200,20,8.0,0.1,12,Huber,0.6490643137868579
200,20,8.0,0.1,12,Cauchy,2.1518242652652697
200,20,8.0,0.1,12,Barron,2.080268779572819
200,20,8.0,0.1,13,Lf_dual,0.06426597617817686
200,20,8.0,0.1,13,OLS,2.12438385368777
200,20,8.0,0.1,13,Huber,2.12438385368777
200,20,8.0,0.1,13,Cauchy,2.12438385368777
200,20,8.0,0.1,13,Barron,1.7524198469723882
200,20,8.0,0.1,14,Lf_dual,0.11125134948840006
200,20,8.0,0.1,14,OLS,2.635448077152789
200,20,8.0,0.1,14,Huber,0.20874302005469514
200,20,8.0,0.1,14,Cauchy,2.635448077152789
200,20,8.0,0.1,14,Barron,1.7894582428584678
200,20,8.0,0.1,15,Lf_dual,0.3015313341073912
200,20,8.0,0.1,15,OLS,1.4397864013224977
200,20,8.0,0.1,15,Huber,1.4397864013224977
200,20,8.0,0.1,15,Cauchy,1.4397864013224977
200,20,8.0,0.1,15,Barron,3.9089919338366164
200,20,8.0,0.1,16,Lf_dual,0.11564793823861903
200,20,8.0,0.1,16,OLS,2.3448326249266693
200,20,8.0,0.1,16,Huber,0.733390910425489
200,20,8.0,0.1,16,Cauchy,2.3448326249266693
200,20,8.0,0.1,16,Barron,2.2510484352181734
200,20,8.0,0.1,17,Lf_dual,0.07583380497811312
200,20,8.0,0.1,17,OLS,1.426019684598917
200,20,8.0,0.1,17,Huber,1.426019684598917
200,20,8.0,0.1,17,Cauchy,1.426019684598917
200,20,8.0,0.1,17,Barron,1.7631671304987062
200,20,8.0,0.1,18,Lf_dual,0.2978825193299913
200,20,8.0,0.1,18,OLS,1.6935616780891272
200,20,8.0,0.1,18,Huber,0.45321580458522454
200,20,8.0,0.1,18,Cauchy,1.6935616780891272
200,20,8.0,0.1,18,Barron,2.3509796888070373
200,20,8.0,0.1,19,Lf_dual,0.12906527729869763
200,20,8.0,0.1,19,OLS,1.9000559515603146
200,20,8.0,0.1,19,Huber,1.9000559515603146
200,20,8.0,0.1,19,Cauchy,1.9000559515603146
200,20,8.0,0.1,19,Barron,1.6695090122802858
200,20,8.0,0.2,0,Lf_dual,0.5656127264829992
200,20,8.0,0.2,0,OLS,2.100916291928271
200,20,8.0,0.2,0,Huber,2.100916291928271
200,20,8.0,0.2,0,Cauchy,2.100916291928271
200,20,8.0,0.2,0,Barron,1.5480124326010456
200,20,8.0,0.2,1,Lf_dual,0.5706189916292025
200,20,8.0,0.2,1,OLS,1.7256609232048437
200,20,8.0,0.2,1,Huber,0.662424482593001
200,20,8.0,0.2,1,Cauchy,1.7256609232048437
200,20,8.0,0.2,1,Barron,1.8792870205154772
200,20,8.0,0.2,2,Lf_dual,0.8101409306429294
200,20,8.0,0.2,2,OLS,1.694042273823563
200,20,8.0,0.2,2,Huber,0.48136506661465006
200,20,8.0,0.2,2,Cauchy,1.694042273823563
200,20,8.0,0.2,2,Barron,3.104171555484679
200,20,8.0,0.2,3,Lf_dual,0.5636438498859954
200,20,8.0,0.2,3,OLS,1.821984583878077
200,20,8.0,0.2,3,Huber,1.821984583878077
200,20,8.0,0.2,3,Cauchy,1.821984583878077
200,20,8.0,0.2,3,Barron,0.8893729764364303
200,20,8.0,0.2,4,Lf_dual,1.0237560872021452
200,20,8.0,0.2,4,OLS,2.330913448380765
200,20,8.0,0.2,4,Huber,2.330913448380765
200,20,8.0,0.2,4,Cauchy,2.330913448380765
200,20,8.0,0.2,4,Barron,2.4501373318417055
200,20,8.0,0.2,5,Lf_dual,0.4401165389161163
200,20,8.0,0.2,5,OLS,1.4343568874997454
