Dataset,Outlier_Frac,Trial,Config,Rel_Error
Hahn1,0.1,0,C1d,0.07458156292231426
Hahn1,0.1,1,C1d,0.07458156292234681
Hahn1,0.1,2,C1d,0.074581562922361
Hahn1,0.1,3,C1d,0.07458156292233342
Hahn1,0.1,4,C1d,0.07458156292235044
Hahn1,0.1,5,C1d,0.07458156075457963
Hahn1,0.1,6,C1d,0.07458156292230896
Hahn1,0.1,7,C1d,0.07458156292234115
Hahn1,0.1,8,C1d,0.07458156292239956
Hahn1,0.1,9,C1d,0.07458156292234697
Hahn1,0.1,10,C1d,0.07458156292235907
Hahn1,0.1,11,C1d,0.07458156292233963
Hahn1,0.1,12,C1d,0.07458156292232387
Hahn1,0.1,13,C1d,0.07458156292236102
Hahn1,0.1,14,C1d,0.07458156292242066
Hahn1,0.1,15,C1d,0.07458156292230032
Hahn1,0.1,16,C1d,0.07458156292234443
Hahn1,0.1,17,C1d,0.07458156292235686
Hahn1,0.1,18,C1d,0.0745815629223873
Hahn1,0.1,19,C1d,0.07458156244260249
Hahn1,0.2,0,C1d,0.07458156292236041
Hahn1,0.2,1,C1d,0.07458156292235303
Hahn1,0.2,2,C1d,0.07458156292234648
Hahn1,0.2,3,C1d,0.07458156292238628
Hahn1,0.2,4,C1d,0.07458156292238319
Hahn1,0.2,5,C1d,0.07458156292240752
Hahn1,0.2,6,C1d,0.07458156292230546
Hahn1,0.2,7,C1d,0.07458156292236034
Hahn1,0.2,8,C1d,0.07458156292234973
Hahn1,0.2,9,C1d,0.07458156202153383
Hahn1,0.2,10,C1d,0.07458156292234014
Hahn1,0.2,11,C1d,0.0745815629223065
Hahn1,0.2,12,C1d,0.07458156292234322
Hahn1,0.2,13,C1d,0.07458156292240399
Hahn1,0.2,14,C1d,0.07458156292230433
Hahn1,0.2,15,C1d,0.07458156292228701
Hahn1,0.2,16,C1d,0.07458156292234669
Hahn1,0.2,17,C1d,0.07458156292232597
Hahn1,0.2,18,C1d,0.07458156292234139
Hahn1,0.2,19,C1d,0.07458156292235167
Hahn1,0.3,0,C1d,0.0745815629223586
Hahn1,0.3,1,C1d,0.07458156292237951
Hahn1,0.3,2,C1d,0.07458156292233974
Hahn1,0.3,3,C1d,0.07458156292231821
Hahn1,0.3,4,C1d,0.07458156292232054
Hahn1,0.3,5,C1d,0.07458156292232063
Hahn1,0.3,6,C1d,0.07458156292215139
Hahn1,0.3,7,C1d,0.0745815629221683
Hahn1,0.3,8,C1d,0.07458156292236016
Hahn1,0.3,9,C1d,0.0745815629223924
Hahn1,0.3,10,C1d,0.07458156292231596
Hahn1,0.3,11,C1d,0.07458156292227724
Hahn1,0.3,12,C1d,0.07458156292237171
Hahn1,0.3,13,C1d,0.07458156292234157
Hahn1,0.3,14,C1d,0.07458156292237614
Hahn1,0.3,15,C1d,0.07458156292235019
Hahn1,0.3,16,C1d,0.074581562922365
Hahn1,0.3,17,C1d,0.0745815623404642
Hahn1,0.3,18,C1d,0.07458156292233821
Hahn1,0.3,19,C1d,0.07458156292234412
Nelson,0.0,0,C1d,0.03512101650079945
Nelson,0.1,0,C1d,0.03512101650079944
Nelson,0.1,1,C1d,0.03512101650079945
Nelson,0.1,2,C1d,0.035121016500799476
Nelson,0.1,3,C1d,0.03512101650079948
Nelson,0.1,4,C1d,0.035121016500799476
Nelson,0.1,5,C1d,0.035121016500799455
Nelson,0.1,6,C1d,0.03512101650079952
Nelson,0.1,7,C1d,0.03512101650079944
Nelson,0.1,8,C1d,0.03512101650079942
Nelson,0.1,9,C1d,0.03512101650079854
Nelson,0.1,10,C1d,0.03512101650079948
Nelson,0.1,11,C1d,0.03512101650079944
Nelson,0.1,12,C1d,0.03512101650079947
Nelson,0.1,13,C1d,0.03512101650079944
Nelson,0.1,14,C1d,0.035121016500799455
Nelson,0.1,15,C1d,0.03512101650079942
Nelson,0.1,16,C1d,0.035121016500799476
Nelson,0.1,17,C1d,0.03512101650079944
Nelson,0.1,18,C1d,0.035121016500799455
Nelson,0.1,19,C1d,0.03512101650079942
Nelson,0.2,0,C1d,0.03512101650079946
Nelson,0.2,1,C1d,0.03512101650079943
Nelson,0.2,2,C1d,0.03512101650079942
Nelson,0.2,3,C1d,0.03512101650079956
Nelson,0.2,4,C1d,0.035121016500798644
Nelson,0.2,5,C1d,0.03512101650079946
Nelson,0.2,6,C1d,0.03512101650079952
Nelson,0.2,7,C1d,0.03512101650079946
Nelson,0.2,8,C1d,0.03512101650079941
Nelson,0.2,9,C1d,0.03512101650079946
Nelson,0.2,10,C1d,0.03512101650079944
Nelson,0.2,11,C1d,0.035121016500799525
Nelson,0.2,12,C1d,0.03512101650079942
Nelson,0.2,13,C1d,0.03512101650079947
Nelson,0.2,14,C1d,0.03512101650079871
Nelson,0.2,15,C1d,0.03512101650079947
Nelson,0.2,16,C1d,0.03512101650079951
Nelson,0.2,17,C1d,0.03512101650079944
Nelson,0.2,18,C1d,0.03512101650079947
Nelson,0.2,19,C1d,0.03512101650079952
Nelson,0.3,0,C1d,0.0351210165007994
Nelson,0.3,1,C1d,0.035121016500798734
Nelson,0.3,2,C1d,0.03512101650079946
Nelson,0.3,3,C1d,0.03512101650079944
Nelson,0.3,4,C1d,0.03512101650079944
Nelson,0.3,5,C1d,0.03512101650079954
Nelson,0.3,6,C1d,0.03512101650079948
Nelson,0.3,7,C1d,0.03512101650079942
Nelson,0.3,8,C1d,0.035121016500799525
Nelson,0.3,9,C1d,0.03512101650079944
Nelson,0.3,10,C1d,0.03512101650079947
Nelson,0.3,11,C1d,0.03512101650079969
Nelson,0.3,12,C1d,0.0351210165007985
Nelson,0.3,13,C1d,0.03512101650079951
Nelson,0.3,14,C1d,0.03512101650079942
Nelson,0.3,15,C1d,0.03512101650079946
Nelson,0.3,16,C1d,0.03512101650079965
Nelson,0.3,17,C1d,0.03512101650079944
Nelson,0.3,18,C1d,0.035121016500798664
Nelson,0.3,19,C1d,0.03512101650079952
MGH17,0.0,0,C1d,0.21552843016162282
MGH17,0.1,0,C1d,0.18886032823369583
MGH17,0.1,1,C1d,0.18117921238116463
MGH17,0.1,2,C1d,0.23904079561701783
MGH17,0.1,3,C1d,0.23736740218103902
MGH17,0.1,4,C1d,0.21530019144644597
MGH17,0.1,5,C1d,0.2141582074883695
MGH17,0.1,6,C1d,0.20295917617887743
MGH17,0.1,7,C1d,0.19410508544425112
MGH17,0.1,8,C1d,0.215950219963387
MGH17,0.1,9,C1d,0.1944612404996766
MGH17,0.1,10,C1d,0.15888550781221256
MGH17,0.1,11,C1d,0.20886799617593402
MGH17,0.1,12,C1d,0.16412375003902704
MGH17,0.1,13,C1d,0.214213933274028
MGH17,0.1,14,C1d,0.2392374405039421
MGH17,0.1,15,C1d,0.22663549762204951
MGH17,0.1,16,C1d,0.21468147642100896
MGH17,0.1,17,C1d,0.19622174881988053
MGH17,0.1,18,C1d,0.20232591982646497
MGH17,0.1,19,C1d,0.20783080770094803
MGH17,0.2,0,C1d,0.15014532790347268
MGH17,0.2,1,C1d,0.17913035406357264
MGH17,0.2,2,C1d,0.09917276503679619
MGH17,0.2,3,C1d,0.19398322587527425
MGH17,0.2,4,C1d,0.21102222981494823
MGH17,0.2,5,C1d,0.24029742106603066
MGH17,0.2,6,C1d,0.19117175610630888
MGH17,0.2,7,C1d,0.19282534996210124
MGH17,0.2,8,C1d,0.1870186806533411
MGH17,0.2,9,C1d,0.21147582030188802
MGH17,0.2,10,C1d,0.17597909897481112
MGH17,0.2,11,C1d,0.04570126703508102
MGH17,0.2,12,C1d,0.17528709610031765
MGH17,0.2,13,C1d,0.17509865479065387
MGH17,0.2,14,C1d,0.23950670277511418
MGH17,0.2,15,C1d,0.22940878416345184
MGH17,0.2,16,C1d,0.20380252287647083
MGH17,0.2,17,C1d,0.16875932806180616
MGH17,0.2,18,C1d,0.22422619768404772
MGH17,0.2,19,C1d,0.2267924669740349
MGH17,0.3,0,C1d,0.2112172863930855
MGH17,0.3,1,C1d,0.21044584859431253
MGH17,0.3,2,C1d,0.223287156228276
MGH17,0.3,3,C1d,0.23655601450812486
MGH17,0.3,4,C1d,0.08948143345822213
MGH17,0.3,5,C1d,0.23657783934220983
MGH17,0.3,6,C1d,0.18397960714039105
MGH17,0.3,7,C1d,0.17669151281011353
MGH17,0.3,8,C1d,0.23330152256814107
MGH17,0.3,9,C1d,0.25808119874017954
MGH17,0.3,10,C1d,0.15988337036926306
MGH17,0.3,11,C1d,0.24201801488761182
MGH17,0.3,12,C1d,0.007694577333967858
MGH17,0.3,13,C1d,0.2542055826452915
MGH17,0.3,14,C1d,0.21947876965448407
MGH17,0.3,15,C1d,0.21341341984954965
MGH17,0.3,16,C1d,0.21703666604176153
MGH17,0.3,17,C1d,0.22093112252171992
MGH17,0.3,18,C1d,0.3228252262170965
MGH17,0.3,19,C1d,0.25292006531121786
Lanczos1,0.0,0,C1d,0.1021943881724182
Lanczos1,0.1,0,C1d,0.0974682865552727
Lanczos1,0.1,1,C1d,0.08003204778739847
Lanczos1,0.1,2,C1d,0.2911178527731829
Lanczos1,0.1,3,C1d,0.13682678885524008
Lanczos1,0.1,4,C1d,0.10838595302878452
Lanczos1,0.1,5,C1d,0.11279008275490023
Lanczos1,0.1,6,C1d,0.10334318945573713
Lanczos1,0.1,7,C1d,0.1586132151224039
Lanczos1,0.1,8,C1d,0.13755864060170425
Lanczos1,0.1,9,C1d,0.1781908902976185
Lanczos1,0.1,10,C1d,0.0917300245252122
Lanczos1,0.1,11,C1d,0.1001425465030012
Lanczos1,0.1,12,C1d,0.3987347844739932
Lanczos1,0.1,13,C1d,0.11521502266530627
Lanczos1,0.1,14,C1d,0.5772891100507858
Lanczos1,0.1,15,C1d,0.4442163009529055
Lanczos1,0.1,16,C1d,0.11118478087509537
Lanczos1,0.1,17,C1d,0.10275363099930111
Lanczos1,0.1,18,C1d,0.10392502595868412
Lanczos1,0.1,19,C1d,0.12931342128858433
Lanczos1,0.2,0,C1d,0.49392069029722635
Lanczos1,0.2,1,C1d,0.2447959652441634
Lanczos1,0.2,2,C1d,0.19625628743908952
Lanczos1,0.2,3,C1d,0.0967139262111891
Lanczos1,0.2,4,C1d,0.08375708161391122
Lanczos1,0.2,5,C1d,0.0021601677271786517
Lanczos1,0.2,6,C1d,0.28666486465930013
Lanczos1,0.2,7,C1d,0.2240280417643168
Lanczos1,0.2,8,C1d,0.056389044485145916
Lanczos1,0.2,9,C1d,0.10167895958767012
Lanczos1,0.2,10,C1d,0.11428564264408868
Lanczos1,0.2,11,C1d,0.1780179994505602
Lanczos1,0.2,12,C1d,1.1630051913264634
Lanczos1,0.2,13,C1d,0.11752231825263296
Lanczos1,0.2,14,C1d,0.12136522815310605
Lanczos1,0.2,15,C1d,0.09954990559488218
Lanczos1,0.2,16,C1d,0.23111841643707842
Lanczos1,0.2,17,C1d,1.6866237165294462
Lanczos1,0.2,18,C1d,0.27649118952431645
Lanczos1,0.2,19,C1d,0.008772971296009999
Lanczos1,0.3,0,C1d,0.054795039129658205
Lanczos1,0.3,1,C1d,1.5530886054636335
Lanczos1,0.3,2,C1d,0.16163599502708578
Lanczos1,0.3,3,C1d,0.1239344970362321
Lanczos1,0.3,4,C1d,0.17022683298975053
Lanczos1,0.3,5,C1d,0.0032757838300789847
Lanczos1,0.3,6,C1d,0.18575763010489754
Lanczos1,0.3,7,C1d,0.11112429270846932
Lanczos1,0.3,8,C1d,0.1297708820998517
Lanczos1,0.3,9,C1d,0.32764844061075354
Lanczos1,0.3,10,C1d,0.0082847667367846
Lanczos1,0.3,11,C1d,0.21492527426490773
Lanczos1,0.3,12,C1d,0.944543952037815
Lanczos1,0.3,13,C1d,0.037793651422342506
Lanczos1,0.3,14,C1d,0.014185720185950995
Lanczos1,0.3,15,C1d,0.11984252826450517
Lanczos1,0.3,16,C1d,0.018989160624117693
Lanczos1,0.3,17,C1d,0.02853148530844948
Lanczos1,0.3,18,C1d,0.2479462880969497
Lanczos1,0.3,19,C1d,0.0033953965583867094
Lanczos2,0.0,0,C1d,0.09765431598842621
Lanczos2,0.1,0,C1d,0.10941578199124463
Lanczos2,0.1,1,C1d,0.07864850309041015
Lanczos2,0.1,2,C1d,0.292378486898175
Lanczos2,0.1,3,C1d,0.13496936524440306
Lanczos2,0.1,4,C1d,0.10750893683790333
Lanczos2,0.1,5,C1d,0.1129019262258401
Lanczos2,0.1,6,C1d,0.09709235908144012
Lanczos2,0.1,7,C1d,0.15609620408989533
Lanczos2,0.1,8,C1d,0.12766762767961726
Lanczos2,0.1,9,C1d,0.15886892690414003
Lanczos2,0.1,10,C1d,0.08661724401042072
Lanczos2,0.1,11,C1d,0.09829213815295172
Lanczos2,0.1,12,C1d,0.3910213995649671
Lanczos2,0.1,13,C1d,0.11235171552138659
Lanczos2,0.1,14,C1d,0.5758114630433878
Lanczos2,0.1,15,C1d,0.44862446560335884
Lanczos2,0.1,16,C1d,0.1083934991672095
Lanczos2,0.1,17,C1d,0.09921822264831219
Lanczos2,0.1,18,C1d,0.10059593445662314
Lanczos2,0.1,19,C1d,0.13251147066662738
Lanczos2,0.2,0,C1d,0.4929573526906333
Lanczos2,0.2,1,C1d,0.23256566804791484
Lanczos2,0.2,2,C1d,0.1956562799654877
Lanczos2,0.2,3,C1d,0.08297289676596885
Lanczos2,0.2,4,C1d,0.08441188083991732
Lanczos2,0.2,5,C1d,0.0021532404057507545
Lanczos2,0.2,6,C1d,0.280828843172543
Lanczos2,0.2,7,C1d,0.22211609725170214
Lanczos2,0.2,8,C1d,0.043045277643536946
Lanczos2,0.2,9,C1d,0.09877740463739165
Lanczos2,0.2,10,C1d,0.10938427635795132
Lanczos2,0.2,11,C1d,0.17226252826647648
Lanczos2,0.2,12,C1d,1.1611891369027192
Lanczos2,0.2,13,C1d,0.11417528729972558
Lanczos2,0.2,14,C1d,0.11454625498176836
Lanczos2,0.2,15,C1d,0.09956554385102757
Lanczos2,0.2,16,C1d,0.2324246928598387
Lanczos2,0.2,17,C1d,1.684367151550318
Lanczos2,0.2,18,C1d,0.28155427321472
Lanczos2,0.2,19,C1d,0.004607741441899008
Lanczos2,0.3,0,C1d,0.05084123617071161
Lanczos2,0.3,1,C1d,1.5509644939715057
Lanczos2,0.3,2,C1d,0.1577679107063577
Lanczos2,0.3,3,C1d,0.1216056244935379
Lanczos2,0.3,4,C1d,0.16664805656048995
Lanczos2,0.3,5,C1d,0.002855710285298565
Lanczos2,0.3,6,C1d,0.17933493224102848
Lanczos2,0.3,7,C1d,0.11212665713762868
Lanczos2,0.3,8,C1d,0.12310298000694772
Lanczos2,0.3,9,C1d,0.31835686275130265
Lanczos2,0.3,10,C1d,0.007898924522557764
Lanczos2,0.3,11,C1d,0.21635163866879883
Lanczos2,0.3,12,C1d,0.9428628286097266
Lanczos2,0.3,13,C1d,0.04045762366082183
Lanczos2,0.3,14,C1d,0.013289187836120212
Lanczos2,0.3,15,C1d,0.12121206415710156
Lanczos2,0.3,16,C1d,0.015140005687272274
Lanczos2,0.3,17,C1d,0.02290287762141021
Lanczos2,0.3,18,C1d,0.24593824201530148
Lanczos2,0.3,19,C1d,0.0031229345322079938
Gauss3,0.0,0,C1d,0.09508672111914035
Gauss3,0.1,0,C1d,0.0949854253430416
Gauss3,0.1,1,C1d,0.09508672111808629
Gauss3,0.1,2,C1d,0.09508672111218765
Gauss3,0.1,3,C1d,0.09476264425142983
Gauss3,0.1,4,C1d,0.09474861076701993
Gauss3,0.1,5,C1d,0.09487853427763722
Gauss3,0.1,6,C1d,0.09508672111822929
Gauss3,0.1,7,C1d,0.09500865048450019
Gauss3,0.1,8,C1d,0.09508672111233392
Gauss3,0.1,9,C1d,0.09508672111727418
Gauss3,0.1,10,C1d,0.09508672111813463
Gauss3,0.1,11,C1d,0.09456455627008578
Gauss3,0.1,12,C1d,0.09474563544167856
Gauss3,0.1,13,C1d,0.09470919479804811
Gauss3,0.1,14,C1d,0.09508672111814838
Gauss3,0.1,15,C1d,0.09508672111919883
Gauss3,0.1,16,C1d,0.09508672111870711
Gauss3,0.1,17,C1d,0.0950867211177495
Gauss3,0.1,18,C1d,0.09508672111815665
Gauss3,0.1,19,C1d,0.09508672111892398
Gauss3,0.2,0,C1d,0.09508122655648797
Gauss3,0.2,1,C1d,0.08997576262772095
Gauss3,0.2,2,C1d,0.09508672111190498
Gauss3,0.2,3,C1d,0.0949007516206353
Gauss3,0.2,4,C1d,0.09508672110645353
Gauss3,0.2,5,C1d,0.09458386661765211
Gauss3,0.2,6,C1d,0.09508672111888851
Gauss3,0.2,7,C1d,0.09508672111782633
Gauss3,0.2,8,C1d,0.09475671682108075
Gauss3,0.2,9,C1d,0.0950705824278571
Gauss3,0.2,10,C1d,0.09508672111476973
Gauss3,0.2,11,C1d,0.09471627129981305
Gauss3,0.2,12,C1d,0.09508678247787385
Gauss3,0.2,13,C1d,0.09508672112705131
Gauss3,0.2,14,C1d,0.09508672111973816
Gauss3,0.2,15,C1d,0.09508672112235168
Gauss3,0.2,16,C1d,0.09470998371061319
Gauss3,0.2,17,C1d,0.09508672111908809
Gauss3,0.2,18,C1d,0.095086721124199
Gauss3,0.2,19,C1d,0.09505720992867729
Gauss3,0.3,0,C1d,0.09508672111874505
Gauss3,0.3,1,C1d,0.09508672112425091
Gauss3,0.3,2,C1d,0.09508672112419295
Gauss3,0.3,3,C1d,0.09508672111820922
Gauss3,0.3,4,C1d,0.09479054301336073
Gauss3,0.3,5,C1d,0.09508672111287488
Gauss3,0.3,6,C1d,0.09496384711677507
Gauss3,0.3,7,C1d,0.09508672111645075
Gauss3,0.3,8,C1d,0.09508672111616191
Gauss3,0.3,9,C1d,0.09508672112421894
Gauss3,0.3,10,C1d,0.0950867211203743
Gauss3,0.3,11,C1d,0.09508672112422398
Gauss3,0.3,12,C1d,0.09508672111594867
Gauss3,0.3,13,C1d,0.09508672111831593
Gauss3,0.3,14,C1d,0.09508672112640094
Gauss3,0.3,15,C1d,0.09508672112080949
Gauss3,0.3,16,C1d,0.09508672112421178
Gauss3,0.3,17,C1d,0.09508672111938626
Gauss3,0.3,18,C1d,0.0949644124063128
Gauss3,0.3,19,C1d,0.09508672111550655
Misra1c,0.0,0,C1d,0.0572371117467775
Misra1c,0.1,0,C1d,0.05723711174677719
Misra1c,0.1,1,C1d,0.05723711174677743
Misra1c,0.1,2,C1d,0.05723711174677743
Misra1c,0.1,3,C1d,0.05723711174677694
Misra1c,0.1,4,C1d,0.05723711174677743
Misra1c,0.1,5,C1d,0.05723711174677743
Misra1c,0.1,6,C1d,0.05723711174677743
Misra1c,0.1,7,C1d,0.05723711174677719
Misra1c,0.1,8,C1d,0.05723711174677743
Misra1c,0.1,9,C1d,0.05723711174677743
Misra1c,0.1,10,C1d,0.05723711174677743
Misra1c,0.1,11,C1d,0.05723711174677743
Misra1c,0.1,12,C1d,0.05723711174677717
Misra1c,0.1,13,C1d,0.05723711174677743
Misra1c,0.1,14,C1d,0.05723711174677717
Misra1c,0.1,15,C1d,0.05723711174677734
Misra1c,0.1,16,C1d,0.05723711174677717
Misra1c,0.1,17,C1d,0.0572371117467775
Misra1c,0.1,18,C1d,0.05723711174677745
Misra1c,0.1,19,C1d,0.05723711174677717
Misra1c,0.2,0,C1d,0.05723711174677717
Misra1c,0.2,1,C1d,0.05723711174677732
Misra1c,0.2,2,C1d,0.057237111746777335
Misra1c,0.2,3,C1d,0.0572371117467776
Misra1c,0.2,4,C1d,0.05723711174677743
Misra1c,0.2,5,C1d,0.05723711174677734
Misra1c,0.2,6,C1d,0.05723711174677714
Misra1c,0.2,7,C1d,0.05723711174677743
Misra1c,0.2,8,C1d,0.05723711174678383
Misra1c,0.2,9,C1d,0.05723711174677732
Misra1c,0.2,10,C1d,0.05723711174677743
Misra1c,0.2,11,C1d,0.0572371117467773
Misra1c,0.2,12,C1d,0.057237111746777265
Misra1c,0.2,13,C1d,0.05723711174677732
Misra1c,0.2,14,C1d,0.05723711174677743
Misra1c,0.2,15,C1d,0.05723711174677743
Misra1c,0.2,16,C1d,0.05723711174677708
Misra1c,0.2,17,C1d,0.057237111746777446
Misra1c,0.2,18,C1d,0.05723711174677714
Misra1c,0.2,19,C1d,0.05723711174677714
Misra1c,0.3,0,C1d,0.05723711174677672
Misra1c,0.3,1,C1d,0.05723711174677732
Misra1c,0.3,2,C1d,0.05723711174677772
Misra1c,0.3,3,C1d,0.057237111746777536
Misra1c,0.3,4,C1d,0.05723711174677732
Misra1c,0.3,5,C1d,0.05723711174677708
Misra1c,0.3,6,C1d,0.05723711174677732
Misra1c,0.3,7,C1d,0.057237111746777286
Misra1c,0.3,8,C1d,0.057237111746776585
Misra1c,0.3,9,C1d,0.05723711174677737
Misra1c,0.3,10,C1d,0.0572371117467776
Misra1c,0.3,11,C1d,0.05723711174677726
Misra1c,0.3,12,C1d,0.05723711174677701
Misra1c,0.3,13,C1d,0.0572371117467775
Misra1c,0.3,14,C1d,0.0572371117467769
Misra1c,0.3,15,C1d,0.05723711174677732
Misra1c,0.3,16,C1d,0.05723711174677719
Misra1c,0.3,17,C1d,0.05723711174677732
Misra1c,0.3,18,C1d,0.05723711174677701
Misra1c,0.3,19,C1d,0.05723711174677714
Misra1d,0.0,0,C1d,0.02887784005672161
Misra1d,0.1,0,C1d,0.028877840056721348
Misra1d,0.1,1,C1d,0.028877840056721477
Misra1d,0.1,2,C1d,0.028877840056721598
Misra1d,0.1,3,C1d,0.02887784005672161
Misra1d,0.1,4,C1d,0.02887784005672164
Misra1d,0.1,5,C1d,0.028877840056721477
Misra1d,0.1,6,C1d,0.028877840056721477
Misra1d,0.1,7,C1d,0.028877840056721737
Misra1d,0.1,8,C1d,0.028877840056721477
Misra1d,0.1,9,C1d,0.028877840056721758
Misra1d,0.1,10,C1d,0.028877840056721733
Misra1d,0.1,11,C1d,0.02887784005672161
Misra1d,0.1,12,C1d,0.02887784005672154
Misra1d,0.1,13,C1d,0.028877840056721737
Misra1d,0.1,14,C1d,0.02887784005672161
Misra1d,0.1,15,C1d,0.028877840056721765
Misra1d,0.1,16,C1d,0.02887784005672161
Misra1d,0.1,17,C1d,0.02887784005672161
Misra1d,0.1,18,C1d,0.028877840056721477
Misra1d,0.1,19,C1d,0.028877840056721737
Misra1d,0.2,0,C1d,0.028877840056721595
Misra1d,0.2,1,C1d,0.028877840056721348
Misra1d,0.2,2,C1d,0.02887784005672138
Misra1d,0.2,3,C1d,0.02887784005672154
Misra1d,0.2,4,C1d,0.028877840056721806
Misra1d,0.2,5,C1d,0.028877840056721244
Misra1d,0.2,6,C1d,0.02887784005672164
Misra1d,0.2,7,C1d,0.028877840056721348
Misra1d,0.2,8,C1d,0.028877840056721598
Misra1d,0.2,9,C1d,0.028877840056721477
Misra1d,0.2,10,C1d,0.02887784005672157
Misra1d,0.2,11,C1d,0.02887784005672167
Misra1d,0.2,12,C1d,0.02887784005672161
Misra1d,0.2,13,C1d,0.028877840056721497
Misra1d,0.2,14,C1d,0.02887784005672138
Misra1d,0.2,15,C1d,0.02887784005672198
Misra1d,0.2,16,C1d,0.02887784005672178
Misra1d,0.2,17,C1d,0.028877840056721765
Misra1d,0.2,18,C1d,0.028877840056721407
Misra1d,0.2,19,C1d,0.028877840056721348
Misra1d,0.3,0,C1d,0.028877840056721758
Misra1d,0.3,1,C1d,0.028877840056721477
Misra1d,0.3,2,C1d,0.02887784005672193
Misra1d,0.3,3,C1d,0.02887784005672185
Misra1d,0.3,4,C1d,0.028877840056721737
Misra1d,0.3,5,C1d,0.02887784005672147
Misra1d,0.3,6,C1d,0.028877840056721504
Misra1d,0.3,7,C1d,0.028877840056721477
Misra1d,0.3,8,C1d,0.02887784005672173
Misra1d,0.3,9,C1d,0.028877840056721504
Misra1d,0.3,10,C1d,0.02887784005672164
Misra1d,0.3,11,C1d,0.02887784005672164
Misra1d,0.3,12,C1d,0.028877840056721216
Misra1d,0.3,13,C1d,0.028877840056721598
Misra1d,0.3,14,C1d,0.028877840056721765
Misra1d,0.3,15,C1d,0.028877840056721633
Misra1d,0.3,16,C1d,0.02887784005672164
Misra1d,0.3,17,C1d,0.02887784005672164
Misra1d,0.3,18,C1d,0.028877840056721372
Misra1d,0.3,19,C1d,0.028877840056721372
Roszman1,0.0,0,C1d,0.025990987780798717
Roszman1,0.1,0,C1d,0.02599098778079872
Roszman1,0.1,1,C1d,0.025990987780798717
Roszman1,0.1,2,C1d,0.025990987780798714
Roszman1,0.1,3,C1d,0.025990987780798717
Roszman1,0.1,4,C1d,0.025990987780798717
Roszman1,0.1,5,C1d,0.025990987780798717
Roszman1,0.1,6,C1d,0.025990987780798714
Roszman1,0.1,7,C1d,0.025990987780798714
Roszman1,0.1,8,C1d,0.025990987780798717
Roszman1,0.1,9,C1d,0.025990987780798717
Roszman1,0.1,10,C1d,0.025990987780798714
Roszman1,0.1,11,C1d,0.025990987780798717
Roszman1,0.1,12,C1d,0.025990987780798717
Roszman1,0.1,13,C1d,0.025990987780798714
Roszman1,0.1,14,C1d,0.025990987780798714
Roszman1,0.1,15,C1d,0.025990987780798714
Roszman1,0.1,16,C1d,0.025990987780798717
Roszman1,0.1,17,C1d,0.025990987780798714
Roszman1,0.1,18,C1d,0.025990987780798717
Roszman1,0.1,19,C1d,0.025990987780798714
Roszman1,0.2,0,C1d,0.025990987780798714
Roszman1,0.2,1,C1d,0.02599098778079872
Roszman1,0.2,2,C1d,0.025990987780798714
Roszman1,0.2,3,C1d,0.025990987780798714
Roszman1,0.2,4,C1d,0.025990987780798714
Roszman1,0.2,5,C1d,0.025990987780798714
Roszman1,0.2,6,C1d,0.025990987780798714
Roszman1,0.2,7,C1d,0.025990987780798717
Roszman1,0.2,8,C1d,0.025990987780798714
Roszman1,0.2,9,C1d,0.025990987780798714
Roszman1,0.2,10,C1d,0.025990987780798717
Roszman1,0.2,11,C1d,0.025990987780798714
Roszman1,0.2,12,C1d,0.02599098778079872
Roszman1,0.2,13,C1d,0.025990987780798717
Roszman1,0.2,14,C1d,0.025990987780798717
Roszman1,0.2,15,C1d,0.025990987111417743
Roszman1,0.2,16,C1d,0.025990987780798714
Roszman1,0.2,17,C1d,0.02599098778079872
Roszman1,0.2,18,C1d,0.025990987780798714
Roszman1,0.2,19,C1d,0.025990987780798714
Roszman1,0.3,0,C1d,0.025990987780798714
Roszman1,0.3,1,C1d,0.02599098778079872
Roszman1,0.3,2,C1d,0.025990987780798717
Roszman1,0.3,3,C1d,0.025990987780798717
Roszman1,0.3,4,C1d,0.025990987780798714
Roszman1,0.3,5,C1d,0.025990987780798714
Roszman1,0.3,6,C1d,0.025990987780798714
Roszman1,0.3,7,C1d,0.02599098778079872
Roszman1,0.3,8,C1d,0.02599098778079872
Roszman1,0.3,9,C1d,0.02599098778079872
Roszman1,0.3,10,C1d,0.025990987780798714
Roszman1,0.3,11,C1d,0.025990987780798717
Roszman1,0.3,12,C1d,0.02599098778079872
Roszman1,0.3,13,C1d,0.02599098778079872
Roszman1,0.3,14,C1d,0.025990987780798714
Roszman1,0.3,15,C1d,0.025990987780798714
Roszman1,0.3,16,C1d,0.025990987780798717
Roszman1,0.3,17,C1d,0.025990987780798717
Roszman1,0.3,18,C1d,0.025990987780798717
Roszman1,0.3,19,C1d,0.02599098778079872
ENSO,0.0,0,C1d,0.015420556839068223
ENSO,0.1,0,C1d,0.015223706200241266
ENSO,0.1,1,C1d,0.01759979433168741
ENSO,0.1,2,C1d,0.01689610787298139
ENSO,0.1,3,C1d,0.016514709584346608
ENSO,0.1,4,C1d,0.015540403447689147
ENSO,0.1,5,C1d,0.01227360312215036
ENSO,0.1,6,C1d,0.018680043210686864
ENSO,0.1,7,C1d,0.0155347099134054
ENSO,0.1,8,C1d,0.017078741106908532
ENSO,0.1,9,C1d,0.012763476046192842
