Dataset,Outlier_Frac,Trial,Config,Rel_Error
Misra1a,0.1,15,default,0.03689939938706525
Misra1a,0.1,15,f=0.3,0.038851904161671794
Misra1a,0.1,15,f=0.8,0.0462784476643042
Misra1a,0.1,15,f=1.0,0.04627844766430459
Misra1a,0.1,15,tau=0.90,0.03689939938706525
Misra1a,0.1,15,tau=0.99,0.03689939938706525
Misra1a,0.1,15,delta=0.01,0.03689939938706525
Misra1a,0.1,15,delta=0.10,0.03689939938706525
Misra1a,0.1,15,published,0.03689939938706525
Misra1a,0.1,16,default,0.04514842449391105
Misra1a,0.1,16,f=0.3,0.046278447664312806
Misra1a,0.1,16,f=0.8,0.03419664171469639
Misra1a,0.1,16,f=1.0,0.032064673731915114
Misra1a,0.1,16,tau=0.90,0.04514842449391105
Misra1a,0.1,16,tau=0.99,0.04514842449391105
Misra1a,0.1,16,delta=0.01,0.04514842449391105
Misra1a,0.1,16,delta=0.10,0.04514842449391105
Misra1a,0.1,16,published,0.04514842449391105
Misra1a,0.1,17,default,0.04627844766432181
Misra1a,0.1,17,f=0.3,0.04655974512591894
Misra1a,0.1,17,f=0.8,0.04627844766432156
Misra1a,0.1,17,f=1.0,0.04627844766432174
Misra1a,0.1,17,tau=0.90,0.04627844766432181
Misra1a,0.1,17,tau=0.99,0.04627844766432181
Misra1a,0.1,17,delta=0.01,0.04627844766432181
Misra1a,0.1,17,delta=0.10,0.04627844766432181
Misra1a,0.1,17,published,0.04627844766432181
Misra1a,0.1,18,default,0.045222182890793675
Misra1a,0.1,18,f=0.3,0.04627844766431412
Misra1a,0.1,18,f=0.8,0.0337445816192257
Misra1a,0.1,18,f=1.0,0.029972162878581142
Misra1a,0.1,18,tau=0.90,0.045222182890793675
Misra1a,0.1,18,tau=0.99,0.045222182890793675
Misra1a,0.1,18,delta=0.01,0.045222182890793675
Misra1a,0.1,18,delta=0.10,0.045222182890793675
Misra1a,0.1,18,published,0.045222182890793675
Misra1a,0.1,19,default,0.04522526130014053
Misra1a,0.1,19,f=0.3,0.04627844766429532
Misra1a,0.1,19,f=0.8,0.034673786781535584
Misra1a,0.1,19,f=1.0,0.03243734764960098
Misra1a,0.1,19,tau=0.90,0.04522526130014053
Misra1a,0.1,19,tau=0.99,0.04522526130014053
Misra1a,0.1,19,delta=0.01,0.04522526130014053
Misra1a,0.1,19,delta=0.10,0.04522526130014053
Misra1a,0.1,19,published,0.04522526130014053
Misra1a,0.3,0,default,0.043197764800477684
Misra1a,0.3,0,f=0.3,0.0447491332595163
Misra1a,0.3,0,f=0.8,0.039701778156554304
Misra1a,0.3,0,f=1.0,0.01790851031698967
Misra1a,0.3,0,tau=0.90,0.043197764800477684
Misra1a,0.3,0,tau=0.99,0.043197764800477684
Misra1a,0.3,0,delta=0.01,0.043197764800477684
Misra1a,0.3,0,delta=0.10,0.043197764800477684
Misra1a,0.3,0,published,0.043197764800477684
Misra1a,0.3,1,default,0.03884178122727516
