Dataset,Outlier_Frac,Trial,re_new,re_pub
MGH17,0.1,4,57.62364974488369,57.62364974488378
MGH17,0.1,5,0.5202668318877516,0.5202668318877527
MGH17,0.1,6,0.6508156992237919,0.6508156992237912
MGH17,0.1,7,52.850410982779195,52.8504109827792
MGH17,0.1,8,33.15594864055335,33.15594864055331
MGH17,0.1,9,0.3427258451679829,0.34272584516799
MGH17,0.1,10,61.71606113894,61.71606113894002
MGH17,0.1,11,62.95533134945298,62.95533134945295
MGH17,0.1,12,1.0230806362326903,1.0230806362326903
MGH17,0.1,13,22.55789506932012,22.557895069320125
MGH17,0.1,14,43.00977375929963,43.00977375929968
MGH17,0.1,15,28.6811452977544,28.68114529775442
MGH17,0.1,16,56.43337444821569,56.43337444821563
MGH17,0.1,17,46.66549026309183,46.66549026309188
MGH17,0.1,18,0.9633736290244044,0.963373629024442
MGH17,0.1,19,1.0253832689486777,1.0253832689486782
MGH17,0.2,0,33.05264738224024,33.052647382240245
MGH17,0.2,1,1.1739125015820053,1.1739125015875942
MGH17,0.2,2,30.061548111173636,30.061548111173654
MGH17,0.2,3,79.56827448734683,79.5682744873468
MGH17,0.2,4,0.646728235115581,0.6467282351155811
MGH17,0.2,5,0.7178218832871262,0.7178218832871263
MGH17,0.2,6,53.624877871617954,53.62487787161798
MGH17,0.2,7,0.47068546094150243,0.4706854609415009
MGH17,0.2,8,61.81149945192057,61.8114994519205
MGH17,0.2,9,16.111398675838217,16.111398675838217
MGH17,0.2,10,0.7549527963567989,0.754952796356799
MGH17,0.2,11,19.194765098878744,19.19476509887873
MGH17,0.2,12,0.4562096734115042,0.4562096734115036
MGH17,0.2,13,72.85635542669411,72.85635542669412
MGH17,0.2,14,69.7946147267698,69.79461472676978
MGH17,0.2,15,25.160891056172343,25.16089105617224
MGH17,0.2,16,1.0216487263152882,1.0216487263152885
MGH17,0.2,17,60.573321607475776,60.57332160747588
MGH17,0.2,18,34.323359800989344,34.32335980098939
MGH17,0.2,19,45.36100882265622,45.361008822461166
MGH17,0.3,0,0.6383804244417273,0.6383804244417204
MGH17,0.3,1,0.25813170635449384,0.2581317063544933
MGH17,0.3,2,60.47777457803246,60.47777457803252
MGH17,0.3,3,0.6461391035472633,0.6461391035472632
MGH17,0.3,4,10.207129185328302,10.207129185328304
MGH17,0.3,5,0.5694148888308102,0.5694148888308102
MGH17,0.3,6,0.4544561601039879,0.4544561601039881
MGH17,0.3,7,40.86729837423963,40.86729837423968
MGH17,0.3,8,0.46741382883248056,0.4674138288324809
MGH17,0.3,9,0.6551917310048542,0.6551917310048552
MGH17,0.3,10,82.07130700913574,82.07130700913574
MGH17,0.3,11,0.5799248848918316,0.5799248848918314
MGH17,0.3,12,79.94303269827134,79.94303269827128
MGH17,0.3,13,39.08394520708246,39.08394520708246
MGH17,0.3,14,112.09132630089594,112.09132630089596
MGH17,0.3,15,1.0223996562141495,1.0223996562141495
MGH17,0.3,16,13.455277348750407,13.455277348751936
MGH17,0.3,17,23.31760415676387,23.31760415676388
MGH17,0.3,18,0.5497210970981256,0.5497210970981258
MGH17,0.3,19,0.093391355472504,0.093391355472801
Lanczos1,0.0,0,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,1,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,2,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,3,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,4,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,5,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,6,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,7,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,8,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,9,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,10,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,11,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,12,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,13,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,14,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,15,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,16,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,17,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,18,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.0,19,9.63518540394151e-12,9.728087195630994e-12
Lanczos1,0.1,0,1.476370219845625,1.4763702198456423
Lanczos1,0.1,1,16.182484628636484,16.18248462863648
Lanczos1,0.1,2,2.238112166899031,2.2381121668990804
Lanczos1,0.1,3,5.811555262334447,5.811555268555633
Lanczos1,0.1,4,5.173163682983091,5.173163682976297
Lanczos1,0.1,5,3.178952414331211,3.1789524143361807
Lanczos1,0.1,6,1.426913420827849,1.4269134208278509
Lanczos1,0.1,7,4.768540260587178,4.782920865988721
Lanczos1,0.1,8,1.2836756280483985,1.2836756280483852
Lanczos1,0.1,9,555.1905289679548,555.190528960952
Lanczos1,0.1,10,26.32071239761521,26.32071239761521
Lanczos1,0.1,11,3.7722550278212412,3.772255027809447
Lanczos1,0.1,12,13.677470720001708,13.677470685225437
Lanczos1,0.1,13,7.741456161355275,7.741456161665315
Lanczos1,0.1,14,5938.304340388996,5938.304340268068
Lanczos1,0.1,15,2.395315713064315,2.3953157094640867
Lanczos1,0.1,16,5.704179037256681,5.704179037256676
Lanczos1,0.1,17,1500.5509628362458,1500.5509628493096
Lanczos1,0.1,18,11.91002303027826,11.910023030279351
Lanczos1,0.1,19,1918.8421147988627,1918.8421149326025
Lanczos1,0.2,0,6.30517441491813,6.370593267515024
Lanczos1,0.2,1,16.529856958235825,16.529856958235865
Lanczos1,0.2,2,3.0286072923397227,3.028607291887426
Lanczos1,0.2,3,32.59454129229426,32.59454129235787
Lanczos1,0.2,4,5.966919299439829,5.960340747607828
Lanczos1,0.2,5,106.39683711272568,106.39683711274076
Lanczos1,0.2,6,14.067095085344825,13.14020195647316
Lanczos1,0.2,7,9616.420326581321,9713.051814656395
Lanczos1,0.2,8,6.115523109560807,6.115523109561241
Lanczos1,0.2,9,16.882408175964876,16.882408226949458
Lanczos1,0.2,10,5277.124625945193,5277.124625873303
Lanczos1,0.2,11,2.760617502441582,2.760617502438689
Lanczos1,0.2,12,57.942115061514514,57.94211506151452
Lanczos1,0.2,13,5.798148158761405,5.798148158761308
Lanczos1,0.2,14,8.112123279296107,8.112125809742903
Lanczos1,0.2,15,9.09854061616673,9.098391016619972
Lanczos1,0.2,16,2.769469007042929,2.769469007041798
Lanczos1,0.2,17,2.720617109544063,2.720617109546207
Lanczos1,0.2,18,1.9071321037528581,1.9071321037537077
Lanczos1,0.2,19,45.41301884270577,45.41301884270575
Lanczos1,0.3,0,50.1096281370261,50.1096281370261
Lanczos1,0.3,1,99.67281226628499,99.67281226628512
Lanczos1,0.3,2,3.1701557630511226,3.1701557630500203
Lanczos1,0.3,3,2.9671469069041954,2.967146906905472
Lanczos1,0.3,4,15011.274219427212,15011.274219444858
Lanczos1,0.3,5,3.266170874199822,3.2661708742033806
Lanczos1,0.3,6,3.4280276187151997,3.4280276187152032
Lanczos1,0.3,7,1.6224821857154077,1.6224821857114051
Lanczos1,0.3,8,3.934904003958734,3.9349040039601713
Lanczos1,0.3,9,37.0583290523333,37.05832905233322
Lanczos1,0.3,10,4814.5515776196,4814.551577562078
Lanczos1,0.3,11,0.7359308719647002,0.735930871964599
Lanczos1,0.3,12,3.1990146260068166,3.199014626006646
Lanczos1,0.3,13,14.25227806058078,14.252278060576076
Lanczos1,0.3,14,1.6137961061653516,1.613796106165352
Lanczos1,0.3,15,47.67889399484619,47.67889399484595
Lanczos1,0.3,16,12.977816437478234,12.97781643747088
Lanczos1,0.3,17,6.227929529791788,6.227929529804734
Lanczos1,0.3,18,2.9526074285965893,2.9526074285963086
Lanczos1,0.3,19,7.119079786713233,7.119079786713225
Lanczos2,0.0,0,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,1,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,2,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,3,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,4,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,5,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,6,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,7,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,8,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,9,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,10,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,11,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,12,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,13,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,14,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,15,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,16,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,17,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,18,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.0,19,1.2178049877731468e-10,1.2185583977933474e-10
Lanczos2,0.1,0,1.4759919215845028,1.475991921584374
Lanczos2,0.1,1,16.165376085570564,16.165376085570298
Lanczos2,0.1,2,2.236318607763708,2.2363186077636703
Lanczos2,0.1,3,5.805612330002846,5.805612332539859
Lanczos2,0.1,4,5.167102034015057,5.16710203401648
Lanczos2,0.1,5,3.1750895225400093,3.1750895225202824
Lanczos2,0.1,6,1.4255160024872706,1.4255160024872664
Lanczos2,0.1,7,4.735016425633646,4.735015120741353
Lanczos2,0.1,8,1.281138900193698,1.2811389001936806
Lanczos2,0.1,9,554.6158232948304,554.6158232890011
Lanczos2,0.1,10,26.29362663792922,26.29362663792922
Lanczos2,0.1,11,3.767723694000478,3.767723693991814
Lanczos2,0.1,12,26.728129504997632,26.72746494252768
Lanczos2,0.1,13,8.289063958419446,8.289063460979202
Lanczos2,0.1,14,5932.163886733849,5932.163886799198
Lanczos2,0.1,15,2.3329073795522586,2.332907378194069
Lanczos2,0.1,16,5.699144081962996,5.699144081962997
Lanczos2,0.1,17,1498.999779824164,1498.9997798881038
Lanczos2,0.1,18,11.897755985686322,11.897755985688162
Lanczos2,0.1,19,1916.8589193365308,1916.8589194822555
Lanczos2,0.2,0,6.061833799992785,6.161036532862132
Lanczos2,0.2,1,16.512656683025465,16.512656683025387
Lanczos2,0.2,2,3.0255624721469006,3.025562472030743
Lanczos2,0.2,3,42.020032969648135,42.02003296964255
Lanczos2,0.2,4,5.911482706946727,5.911479663488621
Lanczos2,0.2,5,142.48019502928423,142.48019502884006
Lanczos2,0.2,6,13.94115247391638,13.126407795014591
Lanczos2,0.2,7,9606.477337516597,9703.008920571145
Lanczos2,0.2,8,6.1091026746091766,6.109102674610053
Lanczos2,0.2,9,16.864555641722358,16.864555610899647
Lanczos2,0.2,10,5271.667754996032,5271.667754950353
Lanczos2,0.2,11,2.757139335709475,2.7571393357066145
Lanczos2,0.2,12,57.88230588437301,57.8823058843731
Lanczos2,0.2,13,5.792773933114662,5.792773933114689
Lanczos2,0.2,14,9.401810477208052,9.40181227379522
Lanczos2,0.2,15,9.088635946503187,9.08846417084049
Lanczos2,0.2,16,2.7667344522710833,2.766734452270516
Lanczos2,0.2,17,2.7169876017282393,2.7169876017317973
Lanczos2,0.2,18,1.9051254539511162,1.9051254539505076
Lanczos2,0.2,19,45.36627459229777,45.3662745922978
Lanczos2,0.3,0,50.05735357756387,50.05735357756387
Lanczos2,0.3,1,99.56941846932911,99.5694184693291
Lanczos2,0.3,2,3.1540992137729282,3.1540992137715738
Lanczos2,0.3,3,2.9641682397316607,2.964168239732928
Lanczos2,0.3,4,14995.754969775695,14995.754969768734
Lanczos2,0.3,5,3.3303514535144605,3.3303514535792837
Lanczos2,0.3,6,3.4229760592709484,3.4229760592709937
Lanczos2,0.3,7,1.620748613080756,1.6207486130557578
Lanczos2,0.3,8,3.9309963242387975,3.930996324239588
Lanczos2,0.3,9,37.01926708166964,37.01926708166929
Lanczos2,0.3,10,4809.574588035359,4809.574588031972
Lanczos2,0.3,11,0.7363466475985907,0.7363466475988045
Lanczos2,0.3,12,3.1957610303165667,3.1957610303181005
Lanczos2,0.3,13,14.237067663933713,14.237067663931407
Lanczos2,0.3,14,1.6118179540450548,1.6118179540450548
Lanczos2,0.3,15,47.62981041783066,47.629810417830576
Lanczos2,0.3,16,12.96422397442421,12.964223974460346
Lanczos2,0.3,17,6.220746147975869,6.220746147956546
Lanczos2,0.3,18,2.949782004800207,2.949782004798573
Lanczos2,0.3,19,7.112546015481836,7.112546015481828
Gauss3,0.0,0,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,1,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,2,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,3,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,4,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,5,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,6,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,7,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,8,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,9,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,10,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,11,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,12,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,13,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,14,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,15,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,16,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,17,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,18,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.0,19,4.891128526855053e-09,4.891128472145906e-09
Gauss3,0.1,0,0.021675859205862857,0.0216758592058628
Gauss3,0.1,1,0.029535935651507757,0.0295359356515077
Gauss3,0.1,2,0.023292522516195582,0.0232925225161955
Gauss3,0.1,3,0.03982804121223864,0.0398280412122384
Gauss3,0.1,4,0.06806406866800209,0.0680640686680021
Gauss3,0.1,5,0.05717088352289616,0.0571708835228961
Gauss3,0.1,6,0.04949184205532471,0.0494918420553246
Gauss3,0.1,7,0.023416371253854526,0.0234163712538545
Gauss3,0.1,8,0.05104173056643501,0.051041730566435
Gauss3,0.1,9,0.04138839112266331,0.0413883911226633
Gauss3,0.1,10,0.09959585451847254,0.0995958545184725
Gauss3,0.1,11,0.03076467703570982,0.0307646770357098
Gauss3,0.1,12,0.05739149985634985,0.0573914998563498
Gauss3,0.1,13,0.07529341248551749,0.0752934124855175
Gauss3,0.1,14,0.026844502444080272,0.0268445024440802
Gauss3,0.1,15,0.04522815402157537,0.0452281540215754
Gauss3,0.1,16,0.04000794782812349,0.0400079478281235
Gauss3,0.1,17,0.02291487644635572,0.0229148764463557
Gauss3,0.1,18,0.030350957072923724,0.0303509570729237
Gauss3,0.1,19,0.12358709224201597,0.1235870922420159
Gauss3,0.2,0,0.11647187276523893,0.1164718727652389
Gauss3,0.2,1,0.2087744150710837,0.2087744150710837
Gauss3,0.2,2,0.05540171305453147,0.0554017130545315
Gauss3,0.2,3,0.085781385330255,0.0857813853302543
Gauss3,0.2,4,0.12101153081579173,0.1210115308157916
Gauss3,0.2,5,0.08867909608327504,0.0886790960832749
Gauss3,0.2,6,0.2471963267919689,0.2471963267919689
Gauss3,0.2,7,0.034979211045776414,0.0349792110457763
Gauss3,0.2,8,0.09760827244828149,0.0976082724482816
Gauss3,0.2,9,0.046226350775829685,0.0462263507758297
Gauss3,0.2,10,0.1820158797292472,0.1820158797292469
Gauss3,0.2,11,0.05865584170849992,0.0586558417084999
Gauss3,0.2,12,0.025934908681939827,0.02593490868194
Gauss3,0.2,13,0.03701476758209672,0.0370147675820966
Gauss3,0.2,14,0.11530326418766962,0.1153032641876696
Gauss3,0.2,15,0.05877377985310641,0.0587737798531063
Gauss3,0.2,16,0.074628855698841,0.074628855698841
Gauss3,0.2,17,0.05777094964784901,0.057770949647849
Gauss3,0.2,18,0.11872677157442259,0.1187267715744225
Gauss3,0.2,19,0.03369384089293486,0.0336938408929348
Gauss3,0.3,0,0.06595648818517418,0.065956488185174
Gauss3,0.3,1,0.2055878383923804,0.2055878383923804
Gauss3,0.3,2,0.21311177668951709,0.2131117766895172
Gauss3,0.3,3,0.29374770037368614,0.2937477003736845
Gauss3,0.3,4,0.3823604167007347,0.3823604167007314
Gauss3,0.3,5,0.1425079524210854,0.142507952421084
Gauss3,0.3,6,0.14472706731710805,0.1447270673171081
Gauss3,0.3,7,0.05905184403703402,0.0590518440370339
Gauss3,0.3,8,0.15501441498912322,0.1550144149891234
Gauss3,0.3,9,0.04447664774257548,0.0444766477425755
Gauss3,0.3,10,0.10649002041073809,0.1064900204107381
Gauss3,0.3,11,0.09673715657857947,0.0967371565785794
Gauss3,0.3,12,0.08826539027870486,0.0882653902787049
Gauss3,0.3,13,0.037759669021297744,0.0377596690212977
Gauss3,0.3,14,0.2817354080222944,0.2817354080222944
Gauss3,0.3,15,0.11653360041516081,0.1165336004151608
Gauss3,0.3,16,0.07285661642902654,0.0728566164290265
Gauss3,0.3,17,0.06406327890496032,0.0640632789049591
Gauss3,0.3,18,0.10062591154050463,0.1006259115405045
Gauss3,0.3,19,0.22201722625403203,0.222017226254032
Misra1c,0.0,0,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,1,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,2,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,3,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,4,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,5,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,6,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,7,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,8,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,9,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,10,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,11,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,12,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,13,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,14,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,15,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,16,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,17,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,18,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.0,19,4.951131969456193e-11,4.951292739053423e-11
Misra1c,0.1,0,0.5500046469177702,0.5500046469177706
Misra1c,0.1,1,4.247620032288483,4.247620032297964
Misra1c,0.1,2,0.4851418204693883,0.4851418204693858
Misra1c,0.1,3,0.05433780498582515,0.0543378049858192
Misra1c,0.1,4,0.21169606299131746,0.211696062991314
Misra1c,0.1,5,0.4566268867147593,0.4566268867147595
Misra1c,0.1,6,11.432685588839222,11.432685588839222
Misra1c,0.1,7,0.5948759070681765,0.5948759070681768
Misra1c,0.1,8,1.2285131426739702,1.2285131426744715
Misra1c,0.1,9,0.7704345807732134,0.7704345807732135
Misra1c,0.1,10,0.006970553548745101,0.0069705535487174
Misra1c,0.1,11,0.0207854469265877,0.0207854469265791
Misra1c,0.1,12,0.7648621412574839,0.7648621412575113
Misra1c,0.1,13,0.24475220357805175,0.2447522035780527
Misra1c,0.1,14,0.6100931190415798,0.6100931190415794
Misra1c,0.1,15,0.28578476623977783,0.2857847662397812
Misra1c,0.1,16,0.44224805142122303,0.4422480514212215
Misra1c,0.1,17,3.444022165802797,3.444022165804653
Misra1c,0.1,18,0.29821944347676504,0.2982194434767662
Misra1c,0.1,19,0.6378957696633625,0.6378957696633625
Misra1c,0.2,0,2.5612650588468586,2.561265058844511
Misra1c,0.2,1,4081.9882236636226,4081.988223663623
Misra1c,0.2,2,0.20548510267289632,0.2054851026729065
Misra1c,0.2,3,0.6085966617863818,0.6085966617863798
Misra1c,0.2,4,0.39290120458411704,0.3929012045841208
Misra1c,0.2,5,0.3216997765172413,0.3216997765172426
Misra1c,0.2,6,0.6108765717391713,0.6108765717392837
Misra1c,0.2,7,0.43291287132171746,0.4329128713217179
Misra1c,0.2,8,0.027621363159946035,0.0276213631599456
Misra1c,0.2,9,4752.115869170111,4737.03166295806
Misra1c,0.2,10,0.7210295257071929,0.7210295257071936
Misra1c,0.2,11,0.6409912343147477,0.6409912343147476
Misra1c,0.2,12,13007.83155892293,12917.326321650622
Misra1c,0.2,13,0.16285427514407264,0.162854275144099
Misra1c,0.2,14,209.00043335840232,209.00043335840232
Misra1c,0.2,15,41676.661763897995,41736.9985887462
Misra1c,0.2,16,0.570776600514264,0.5707766005142635
Misra1c,0.2,17,12748.86637805588,12748.86637805588
Misra1c,0.2,18,18570.427213019513,18570.42721301951
Misra1c,0.2,19,29337.015087593187,29156.004613048568
Misra1c,0.3,0,0.14718305347335597,0.1471830534733577
Misra1c,0.3,1,0.729923901789923,0.7299239017899232
Misra1c,0.3,2,0.2957316806289391,0.2957316806289317
Misra1c,0.3,3,0.5851321237469936,0.5851321237469941
Misra1c,0.3,4,0.7105376387975637,0.7105376387975644
Misra1c,0.3,5,0.45437716035385506,0.4543771603538546
Misra1c,0.3,6,0.5748199482061531,0.5748199482061547
Misra1c,0.3,7,0.5257757659512146,0.5257757659512111
Misra1c,0.3,8,0.3529259224995115,0.3529259224995142
Misra1c,0.3,9,1186.4098577549194,1186.4098577549194
Misra1c,0.3,10,3703.9403054740856,3703.9403054740856
Misra1c,0.3,11,0.5020145511437446,0.5020145511437428
Misra1c,0.3,12,1639.4958095813568,1639.4958095813568
Misra1c,0.3,13,18751.850146327717,18751.85014632772
Misra1c,0.3,14,0.7163899478430453,0.7163899478430454
Misra1c,0.3,15,13.934078969329734,13.93407896916207
Misra1c,0.3,16,1827.9600032112273,1827.9600032112276
Misra1c,0.3,17,0.7875054697150224,0.7875054697150224
Misra1c,0.3,18,17061.594133050734,17061.594133050734
Misra1c,0.3,19,29825.660877110928,29825.660877110928
Misra1d,0.0,0,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,1,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,2,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,3,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,4,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,5,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,6,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,7,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,8,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,9,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,10,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,11,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,12,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,13,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,14,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,15,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,16,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,17,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,18,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.0,19,9.915874926190646e-10,9.91588402384705e-10
Misra1d,0.1,0,0.5285542782329935,0.5285542782329934
Misra1d,0.1,1,4.051820393916026,4.051820393914741
Misra1d,0.1,2,0.4677252466523834,0.4677252466523838
Misra1d,0.1,3,0.051981851722783426,0.0519818517227834
Misra1d,0.1,4,0.21058058981843752,0.210580589818437
Misra1d,0.1,5,0.44067486465633215,0.4406748646563324
Misra1d,0.1,6,10.942713395324262,10.94271339531723
Misra1d,0.1,7,0.5772386931337166,0.5772386931337162
Misra1d,0.1,8,1.2242549075456393,1.2242549075455391
Misra1d,0.1,9,0.7542399670309076,0.7542399670309076
Misra1d,0.1,10,0.0023002663489885894,0.0023002663489887
Misra1d,0.1,11,0.020698244889070343,0.0206982448890724
Misra1d,0.1,12,0.7441082292874798,0.7441082292874728
Misra1d,0.1,13,0.237908489884357,0.2379084898843567
Misra1d,0.1,14,0.5920937924488942,0.5920937924488938
Misra1d,0.1,15,0.27256138762340626,0.2725613876234021
Misra1d,0.1,16,0.422430314237325,0.4224303142373252
Misra1d,0.1,17,3.3290727343515876,3.329072734351627
Misra1d,0.1,18,0.28758422650643073,0.2875842265064304
Misra1d,0.1,19,0.6168873230855373,0.6168873230855374
Misra1d,0.2,0,2.4788861215104396,2.4788861215104023
Misra1d,0.2,1,3940.373785797275,3940.3737857972906
Misra1d,0.2,2,0.19233770606627262,0.1923377060662696
Misra1d,0.2,3,0.5873584197372241,0.5873584197372241
Misra1d,0.2,4,0.37687414182782003,0.3768741418278221
Misra1d,0.2,5,0.3152328081862619,0.3152328081862633
Misra1d,0.2,6,0.557562214993179,0.5575622149931576
Misra1d,0.2,7,0.40418140048208595,0.4041814004820859
Misra1d,0.2,8,0.022526782158049034,0.0225267821580489
Misra1d,0.2,9,4284.597728161256,4284.597728161247
Misra1d,0.2,10,0.6930618252979482,0.6930618252979485
Misra1d,0.2,11,0.6274469402483515,0.6274469402483515
Misra1d,0.2,12,8988.82012749555,8988.820127495588
Misra1d,0.2,13,0.16300051060534368,0.1630005106053277
Misra1d,0.2,14,199.85871415180205,199.85871415180205
Misra1d,0.2,15,44220.42678509815,44220.42678509808
Misra1d,0.2,16,0.5421986934072475,0.5421986934072469
Misra1d,0.2,17,13412.030266764394,13412.030266764394
Misra1d,0.2,18,19504.851920985253,19504.85192098537
Misra1d,0.2,19,19913.63794781295,19913.637947812847
Misra1d,0.3,0,0.15793877686802818,0.1579387768680233
Misra1d,0.3,1,0.7198421168223728,0.7198421168223738
Misra1d,0.3,2,0.2789948991427954,0.2789948991427972
Misra1d,0.3,3,0.5609446323401424,0.5609446323401424
Misra1d,0.3,4,0.6920943769779964,0.6920943769779964
Misra1d,0.3,5,0.4446610369669369,0.4446610369669367
Misra1d,0.3,6,0.564325664740003,0.5643256647400028
Misra1d,0.3,7,0.5017335181780314,0.501733518178032
Misra1d,0.3,8,0.3473842401364817,0.3473842401364816
Misra1d,0.3,9,1140.5399635429283,1140.5399635429255
Misra1d,0.3,10,3364.202195365524,3364.2021953655144
Misra1d,0.3,11,0.49344068622917286,0.4934406862291726
Misra1d,0.3,12,1534.4318085464297,1534.4318085464297
Misra1d,0.3,13,21694.689793816113,21694.68979381613
Misra1d,0.3,14,0.6996287896862556,0.6996287896862556
Misra1d,0.3,15,13.421725898221174,13.421725898209116
Misra1d,0.3,16,1799.8332189899365,1799.833218989936
Misra1d,0.3,17,0.7569651024160143,0.7569651024160146
Misra1d,0.3,18,19604.074327685772,19604.074327685805
Misra1d,0.3,19,31555.262098324707,31555.26209832472
Roszman1,0.0,0,5.114843385265265e-07,5.11484338512709e-07
Roszman1,0.0,1,5.114843385265265e-07,5.11484338512709e-07
